id,date,x_s,UTM_E,UTM_N
usa_NC_0040_0125,08-Dec-2019,9730.47605654576,446639.033868838,3973257.37369995
usa_NC_0040_0124,08-Dec-2019,9740.21526095088,446658.24607548,3973210.93080132
usa_NC_0040_0123,08-Dec-2019,9752.48144218463,446679.810401601,3973165.61295979
usa_NC_0040_0122,08-Dec-2019,9762.36566278436,446699.159001956,3973119.22755841
usa_NC_0040_0121,08-Dec-2019,9773.26837815832,446719.455805498,3973073.29468682
usa_NC_0040_0120,08-Dec-2019,9784.59369371015,446740.146176233,3973027.54891694
usa_NC_0040_0119,08-Dec-2019,9797.77133091165,446762.559237201,3972982.63512991
usa_NC_0040_0118,08-Dec-2019,9810.45331925689,446784.503668646,3972937.5370912
usa_NC_0040_0117,08-Dec-2019,9820.87721850462,446804.270343734,3972891.81363416
usa_NC_0040_0116,08-Dec-2019,9832.09555060082,446824.775028116,3972846.45113863
usa_NC_0040_0115,08-Dec-2019,9844.32760617018,446846.222189907,3972801.5454774
usa_NC_0040_0114,08-Dec-2019,9852.42582862245,446863.822957909,3972754.79238301
usa_NC_0040_0113,08-Dec-2019,9863.44805663643,446884.143140973,3972709.35242142
usa_NC_0040_0112,08-Dec-2019,9874.26858565,446904.274976657,3972663.8256883
usa_NC_0040_0111,08-Dec-2019,9884.66205418202,446924.008517774,3972618.11274872
usa_NC_0040_0110,08-Dec-2019,9897.39918282481,446945.923665369,3972573.44265528
usa_NC_0040_0109,08-Dec-2019,9909.58189423341,446967.322485766,3972528.52709398
usa_NC_0040_0108,08-Dec-2019,9917.84192542572,446985.066763313,3972481.8815841
usa_NC_0040_0107,08-Dec-2019,9926.31334095762,447002.999914375,3972435.36964003
usa_NC_0040_0106,08-Dec-2019,9936.73045930662,447022.728244767,3972389.80346917
usa_NC_0040_0105,08-Dec-2019,9953.77219894405,447048.632096879,3972347.14016499
usa_NC_0040_0104,08-Dec-2019,9962.97940201143,447067.228619256,3972301.06341363
usa_NC_0040_0103,08-Dec-2019,9969.31421110617,447083.12056837,3972253.86264543
usa_NC_0040_0102,08-Dec-2019,9983.10289485656,447105.963917735,3972209.91389343
usa_NC_0040_0101,08-Dec-2019,9988.26920321042,447120.75625735,3972162.25276249
usa_NC_0040_0100,08-Dec-2019,9997.41947346505,447139.264193975,3972116.32878165
usa_NC_0040_0099,08-Dec-2019,10007.6131971089,447158.744166619,3972070.86543371
usa_NC_0040_0098,08-Dec-2019,10023.2101973002,447183.273118445,3972027.70969348
usa_NC_0040_0097,08-Dec-2019,10033.8221539015,447203.141582029,3971982.43656344
usa_NC_0040_0096,08-Dec-2019,10038.8952203917,447217.825999647,3971934.83967253
usa_NC_0040_0095,08-Dec-2019,10045.8085748036,447234.226825881,3971888.04478821
usa_NC_0040_0094,08-Dec-2019,10058.0590068664,447255.620083053,3971843.50266674
usa_NC_0040_0093,08-Dec-2019,10072.6897650549,447279.242822706,3971799.95091999
usa_NC_0040_0092,08-Dec-2019,10086.776079268,447302.365460904,3971756.12340232
usa_NC_0040_0091,08-Dec-2019,10099.7266020525,447324.426942015,3971711.81001739
usa_NC_0040_0090,08-Dec-2019,10112.351260545,447346.185540654,3971667.34938356
usa_NC_0040_0089,08-Dec-2019,10115.194661771,447358.770854872,3971618.87852113
usa_NC_0040_0088,08-Dec-2019,10129.1717087291,447381.799991865,3971574.96129394
usa_NC_0040_0087,08-Dec-2019,10140.6924826602,447402.566088932,3971529.83404558
usa_NC_0040_0086,08-Dec-2019,10144.7351139087,447416.316417581,3971481.65305616
usa_NC_0040_0085,08-Dec-2019,10161.8741981672,447442.363315918,3971438.77067483
usa_NC_0040_0084,08-Dec-2019,10168.9736505749,447458.983286445,3971391.82882602
usa_NC_0040_0083,08-Dec-2019,10178.4325407319,447477.819084968,3971345.83908424
usa_NC_0040_0082,08-Dec-2019,10187.7969204592,447496.566146902,3971299.81109765
usa_NC_0040_0081,08-Dec-2019,10199.5921421423,447517.598039532,3971254.75430047
usa_NC_0040_0080,08-Dec-2019,10211.8283078327,447539.045522728,3971209.86800602
usa_NC_0040_0079,08-Dec-2019,10219.7834943405,447556.468066023,3971163.27685814
usa_NC_0040_0078,08-Dec-2019,10228.814546778,447574.881849098,3971117.21565156
usa_NC_0040_0077,08-Dec-2019,10244.0518472744,447599.130651753,3971073.62622401
usa_NC_0040_0076,08-Dec-2019,10252.0208870168,447616.542841948,3971027.15758425
usa_NC_0040_0075,08-Dec-2019,10260.5072078295,447634.441836866,3970980.89263653
usa_NC_0040_0074,08-Dec-2019,10268.9268864067,447652.278207631,3970934.6009876
usa_NC_0040_0073,08-Dec-2019,10278.2273711691,447670.944367496,3970888.65178949
usa_NC_0040_0072,08-Dec-2019,10286.1412595189,447688.304574456,3970842.16183869
usa_NC_0040_0071,08-Dec-2019,10292.8877600269,447704.564277318,3970795.22168153
usa_NC_0040_0070,08-Dec-2019,10303.8891770351,447724.834745582,3970749.9243064
usa_NC_0040_0069,08-Dec-2019,10314.7364905411,447744.961397734,3970704.56020314
usa_NC_0040_0068,08-Dec-2019,10324.5870795509,447764.157687069,3970658.76539065
usa_NC_0040_0067,08-Dec-2019,10335.8861907088,447784.806655674,3970613.0930834
usa_NC_0040_0066,08-Dec-2019,10345.6350768442,447803.97759282,3970566.90612161
usa_NC_0040_0065,08-Dec-2019,10354.0393596473,447821.869783807,3970520.25655804
usa_NC_0040_0064,08-Dec-2019,10363.130323127,447840.409738733,3970473.86968489
usa_NC_0040_0063,08-Dec-2019,10373.1118864056,447859.789862666,3970427.82329745
usa_NC_0040_0062,08-Dec-2019,10382.473610402,447878.585865946,3970381.53683706
usa_NC_0040_0061,08-Dec-2019,10394.5343013077,447899.928066556,3970336.28191408
usa_NC_0040_0060,08-Dec-2019,10406.4122728998,447921.097984254,3970290.95668618
usa_NC_0040_0059,08-Dec-2019,10418.4109341665,447942.381861996,3970245.67707626
usa_NC_0040_0058,08-Dec-2019,10431.635924307,447964.822836525,3970200.86525599
usa_NC_0040_0057,08-Dec-2019,10441.0806803986,447983.697343922,3970154.60967004
usa_NC_0040_0056,08-Dec-2019,10453.2178589884,448005.112169538,3970109.38164463
usa_NC_0040_0055,08-Dec-2019,10465.6065702561,448026.764434123,3970064.24903471
usa_NC_0040_0054,08-Dec-2019,10476.9434663987,448047.427000778,3970018.70150616
usa_NC_0040_0053,08-Dec-2019,10488.6405835472,448068.446949759,3969973.20382177
usa_NC_0040_0052,08-Dec-2019,10497.8341397241,448087.104730058,3969926.75086858
usa_NC_0040_0051,08-Dec-2019,10510.1976180616,448108.753134444,3969881.50880512
usa_NC_0040_0050,08-Dec-2019,10522.9465220005,448130.764900447,3969836.41529002
usa_NC_0040_0049,08-Dec-2019,10531.1043311859,448148.445618248,3969789.56618643
usa_NC_0040_0048,08-Dec-2019,10546.9286144533,448173.357910542,3969745.65196286
usa_NC_0040_0047,08-Dec-2019,10561.1130420763,448196.733725414,3969701.05815748
usa_NC_0040_0046,08-Dec-2019,10571.7381554543,448216.764559854,3969655.03960609
usa_NC_0040_0045,08-Dec-2019,10579.6312462303,448234.219389102,3969607.96999357
usa_NC_0040_0044,08-Dec-2019,10592.0748218751,448255.964636226,3969562.6520541
usa_NC_0040_0043,08-Dec-2019,10604.2733375635,448277.478229045,3969517.24278283
usa_NC_0040_0042,08-Dec-2019,10614.8702694036,448297.481895845,3969471.21636938
usa_NC_0040_0041,08-Dec-2019,10624.349913991,448316.432611139,3969424.75745739
usa_NC_0040_0040,08-Dec-2019,10634.583571915,448336.093566646,3969378.59220051
usa_NC_0040_0039,08-Dec-2019,10645.142522787,448356.060563835,3969332.55546692
usa_NC_0040_0038,08-Dec-2019,10651.5094730079,448372.079106624,3969284.88520274
usa_NC_0040_0037,08-Dec-2019,10677.4694938958,448406.518335423,3969245.02042313
usa_NC_0040_0036,08-Dec-2019,10694.3052962292,448432.3645489,3969201.59460264
usa_NC_0040_0035,08-Dec-2019,10703.7946255879,448451.295347117,3969155.28478753
usa_NC_0040_0034,08-Dec-2019,10702.5290260403,448460.098241118,3969104.77307139
usa_NC_0040_0033,08-Dec-2019,10708.4723984545,448475.690228288,3969057.07580277
usa_NC_0040_0032,08-Dec-2019,10710.6479546902,448487.734523441,3969007.90418301
usa_NC_0040_0031,08-Dec-2019,10721.3272771984,448507.786391171,3968962.05701908
usa_NC_0040_0030,08-Dec-2019,10724.5302970071,448520.798728674,3968913.28441707
usa_NC_0040_0029,08-Dec-2019,10741.0329546635,448546.333483494,3968869.71711209
usa_NC_0040_0028,08-Dec-2019,10755.4664872596,448569.91967014,3968825.34178723
usa_NC_0040_0027,08-Dec-2019,10763.4693641199,448587.45125058,3968778.4483553
usa_NC_0040_0026,08-Dec-2019,10773.3214476532,448606.723801057,3968732.27953057
usa_NC_0040_0025,08-Dec-2019,10778.4860292251,448621.583474033,3968684.27262603
usa_NC_0040_0024,08-Dec-2019,10785.4613321431,448638.147955187,3968636.97489366
usa_NC_0040_0023,08-Dec-2019,10792.337322351,448654.619083491,3968589.63751045
usa_NC_0040_0022,08-Dec-2019,10794.3762925583,448666.537810623,3968540.39723936
usa_NC_0040_0021,08-Dec-2019,10795.0942040285,448677.214227036,3968490.63218528
usa_NC_0040_0020,08-Dec-2019,10812.0772980849,448703.20066575,3968447.25630039
usa_NC_0040_0019,08-Dec-2019,10821.2070243404,448721.7950353,3968400.79493453
usa_NC_0040_0018,08-Dec-2019,10830.4431375422,448740.489596097,3968354.37509961
usa_NC_0040_0017,08-Dec-2019,10838.6939156397,448758.256879757,3968307.56723714
usa_NC_0040_0016,08-Dec-2019,10838.7159289962,448768.294921653,3968257.44546505
usa_NC_0040_0015,08-Dec-2019,10834.9281070555,448774.783972718,3968205.64140504
usa_NC_0040_0014,08-Dec-2019,10852.3665150224,448801.244840998,3968162.21490459
usa_NC_0040_0013,08-Dec-2019,10854.0177140139,448812.856326539,3968112.53326916
usa_NC_0040_0012,08-Dec-2019,10861.3705328932,448829.832088018,3968065.1039167
usa_NC_0040_0011,08-Dec-2019,10875.2157864948,448852.911574153,3968020.26214145
usa_NC_0040_0010,08-Dec-2019,10889.9698838881,448876.843535303,3967975.79237276
usa_NC_0040_0009,08-Dec-2019,10893.699208196,448890.415617499,3967926.90449327
usa_NC_0040_0008,08-Dec-2019,10892.0060382617,448898.897297465,3967875.81822868
usa_NC_0040_0007,08-Dec-2019,10896.2789797465,448912.987070968,3967827.11387451
usa_NC_0040_0006,08-Dec-2019,10908.9700429506,448934.983165311,3967781.80360715
usa_NC_0040_0005,08-Dec-2019,10915.0570300104,448950.779406167,3967733.81708657
usa_NC_0040_0004,08-Dec-2019,10918.8040378578,448964.381700783,3967684.8682574
usa_NC_0040_0003,08-Dec-2019,10915.5660465637,448971.433542801,3967633.05373648
usa_NC_0040_0002,08-Dec-2019,10921.6961816853,448987.356762025,3967584.65196657
usa_NC_0040_0001,08-Dec-2019,10932.7798213755,449007.771222723,3967539.05360718
usa_NC_0039_0165,08-Dec-2019,10933.8701398477,449018.894122654,3967488.95469049
usa_NC_0039_0164,08-Dec-2019,10939.6630803951,449034.429180603,3967440.77461676
usa_NC_0039_0163,08-Dec-2019,10938.1273360426,449043.098460595,3967389.55292281
usa_NC_0039_0162,08-Dec-2019,10943.9413356154,449058.643171297,3967341.43201381
usa_NC_0039_0161,08-Dec-2019,10983.5809400342,449105.859878115,3967307.43509214
usa_NC_0039_0160,08-Dec-2019,10992.6821105466,449124.463901199,3967260.77968762
usa_NC_0039_0159,08-Dec-2019,10992.8895954918,449134.738557156,3967210.42032904
usa_NC_0039_0158,08-Dec-2019,10982.2712675925,449134.877703668,3967155.53538627
usa_NC_0039_0157,08-Dec-2019,10980.1534337038,449142.981400306,3967104.1735004
usa_NC_0039_0156,08-Dec-2019,10996.0169391962,449167.922770158,3967060.31392496
usa_NC_0039_0155,08-Dec-2019,10996.8748317205,449178.816014624,3967010.17814876
usa_NC_0039_0154,08-Dec-2019,11000.7688553513,449192.553645512,3966961.30231319
usa_NC_0039_0153,08-Dec-2019,11013.3361511784,449214.410145474,3966916.05900518
usa_NC_0039_0152,08-Dec-2019,11016.5497651875,449227.513796006,3966866.88350412
usa_NC_0039_0151,08-Dec-2019,11020.4627085865,449241.267211851,3966818.02522814
usa_NC_0039_0150,08-Dec-2019,11027.0257551716,449257.495119661,3966770.30796336
usa_NC_0039_0149,08-Dec-2019,11031.4928370583,449271.763238071,3966721.70186298
usa_NC_0039_0148,08-Dec-2019,11037.4831803049,449287.457440739,3966673.73277645
usa_NC_0039_0147,08-Dec-2019,11046.3817045764,449305.8726146,3966626.98827775
usa_NC_0039_0146,08-Dec-2019,11053.8915740969,449323.007510397,3966579.56403555
usa_NC_0039_0145,08-Dec-2019,11057.7885253224,449336.769002619,3966530.58372936
usa_NC_0039_0144,08-Dec-2019,11058.8983519901,449347.927075706,3966480.40834939
usa_NC_0039_0143,08-Dec-2019,11071.3805464859,449369.718202154,3966435.05789654
usa_NC_0039_0142,08-Dec-2019,11088.4551865477,449395.801160074,3966391.66618098
usa_NC_0039_0141,08-Dec-2019,11082.3921191692,449400.261562782,3966338.4029564
usa_NC_0039_0140,08-Dec-2019,11081.012709908,449409.102930207,3966287.11789881
usa_NC_0039_0139,08-Dec-2019,11090.9173715827,449428.489207335,3966240.64826588
usa_NC_0039_0138,08-Dec-2019,11109.7581625199,449456.222578273,3966198.01047932
usa_NC_0039_0137,08-Dec-2019,11119.786343308,449475.723932694,3966151.59531274
usa_NC_0039_0136,08-Dec-2019,11128.3894679754,449493.895113148,3966104.56433297
usa_NC_0039_0135,08-Dec-2019,11126.5078489649,449502.278510384,3966053.00819814
usa_NC_0039_0134,08-Dec-2019,11120.959860359,449507.243283903,3965999.84951934
usa_NC_0039_0133,08-Dec-2019,11125.6315259581,449521.751182347,3965951.08752382
usa_NC_0039_0132,08-Dec-2019,11136.6397183655,449542.17420968,3965905.06126304
usa_NC_0039_0131,08-Dec-2019,11150.596694474,449565.348779556,3965860.31380761
usa_NC_0039_0130,08-Dec-2019,11163.5408647942,449587.533844145,3965815.34954618
usa_NC_0039_0129,08-Dec-2019,11167.1041572837,449600.966929589,3965766.30994683
usa_NC_0039_0128,08-Dec-2019,11166.3515431392,449610.374578451,3965715.38973405
usa_NC_0039_0127,08-Dec-2019,11165.7212703056,449619.89763142,3965664.51634144
usa_NC_0039_0126,08-Dec-2019,11175.9384397103,449639.540313963,3965618.35838331
usa_NC_0039_0125,08-Dec-2019,11185.4821902105,449658.55502204,3965571.90637976
usa_NC_0039_0124,08-Dec-2019,11196.2699938847,449678.730255275,3965525.99546158
usa_NC_0039_0123,08-Dec-2019,11205.14501207,449697.121647312,3965479.25001722
usa_NC_0039_0122,08-Dec-2019,11203.64421352,449705.837035643,3965427.97591912
usa_NC_0039_0121,08-Dec-2019,11205.566764109,449717.722234692,3965378.30930988
usa_NC_0039_0120,08-Dec-2019,11214.5777333814,449736.21645286,3965331.74308546
usa_NC_0039_0119,08-Dec-2019,11228.5145023019,449759.304314654,3965287.32642616
usa_NC_0039_0118,08-Dec-2019,11233.7256117779,449774.254996693,3965239.1015245
usa_NC_0039_0117,08-Dec-2019,11235.2930357717,449785.807849475,3965189.28577967
usa_NC_0039_0116,08-Dec-2019,11239.8947161683,449800.209756247,3965140.69705001
usa_NC_0039_0115,08-Dec-2019,11249.3196085824,449819.092441037,3965094.29917086
usa_NC_0039_0114,08-Dec-2019,11263.0674269735,449841.982631345,3965049.90746075
usa_NC_0039_0113,08-Dec-2019,11281.5895299363,449869.346522634,3965007.49232542
usa_NC_0039_0112,08-Dec-2019,11294.7868292394,449891.744855146,3964962.75258686
usa_NC_0039_0111,08-Dec-2019,11296.1708739697,449903.127154925,3964912.85451205
usa_NC_0039_0110,08-Dec-2019,11296.9102007728,449913.908377555,3964862.67425755
usa_NC_0039_0109,08-Dec-2019,11301.2863942522,449928.081120743,3964814.08161884
usa_NC_0039_0108,08-Dec-2019,11308.3281689831,449944.739603259,3964766.65269468
usa_NC_0039_0107,08-Dec-2019,11316.2420766935,449962.211410934,3964719.604351
usa_NC_0039_0106,08-Dec-2019,11324.3882453311,449979.899836241,3964672.65727087
usa_NC_0039_0105,08-Dec-2019,11334.3949983643,449999.323266375,3964626.5227141
usa_NC_0039_0104,08-Dec-2019,11342.87161133,450017.319906867,3964579.7195693
usa_NC_0039_0103,08-Dec-2019,11348.1809824656,450032.363220123,3964531.53256597
usa_NC_0039_0102,08-Dec-2019,11355.5535729575,450049.330508952,3964484.24651445
usa_NC_0039_0101,08-Dec-2019,11364.0645473555,450067.359345523,3964437.45760543
usa_NC_0039_0100,08-Dec-2019,11372.170774458,450085.010611172,3964390.49265215
usa_NC_0039_0099,08-Dec-2019,11376.9020000857,450099.508209256,3964342.08615667
usa_NC_0039_0098,08-Dec-2019,11375.7834700422,450108.551087896,3964291.12400874
usa_NC_0039_0097,08-Dec-2019,11379.9853691656,450122.55494266,3964242.48707298
usa_NC_0039_0096,08-Dec-2019,11388.7267956944,450140.762486296,3964195.9799153
usa_NC_0039_0095,08-Dec-2019,11398.2407097557,450159.684275749,3964149.84064672
usa_NC_0039_0094,08-Dec-2019,11404.452155681,450175.525870491,3964102.26231032
usa_NC_0039_0093,08-Dec-2019,11406.3533345469,450187.346755364,3964052.80848676
usa_NC_0039_0092,08-Dec-2019,11412.1251803035,450202.776854161,3964005.04601464
usa_NC_0039_0091,08-Dec-2019,11417.6026418084,450217.931695105,3963957.15870206
usa_NC_0039_0090,08-Dec-2019,11429.3177444189,450238.904617783,3963911.98814023
usa_NC_0039_0089,08-Dec-2019,11445.7979644112,450264.322949668,3963868.8889528
usa_NC_0039_0088,08-Dec-2019,11453.0013886664,450281.086940301,3963821.75697396
usa_NC_0039_0087,08-Dec-2019,11463.2598885581,450300.700872005,3963775.95381799
usa_NC_0039_0086,08-Dec-2019,11471.0256155701,450317.988706616,3963729.06993248
usa_NC_0039_0085,08-Dec-2019,11480.7252090599,450337.080654045,3963683.02670918
usa_NC_0039_0084,08-Dec-2019,11487.508184837,450353.450640974,3963635.72079388
usa_NC_0039_0083,08-Dec-2019,11498.3835133798,450373.639240869,3963590.18965034
usa_NC_0039_0082,08-Dec-2019,11509.4333716047,450393.990646497,3963544.73444485
usa_NC_0039_0081,08-Dec-2019,11519.3544896546,450413.28847057,3963498.79144603
usa_NC_0039_0080,08-Dec-2019,11527.9097017456,450431.31115155,3963452.25910047
usa_NC_0039_0079,08-Dec-2019,11534.6865158313,450447.673413562,3963404.96039853
usa_NC_0039_0078,08-Dec-2019,11540.6727886461,450463.29714349,3963357.32321127
usa_NC_0039_0077,08-Dec-2019,11544.8363474175,450477.218587402,3963308.90302756
usa_NC_0039_0076,08-Dec-2019,11553.2967477313,450495.150874579,3963262.33919264
usa_NC_0039_0075,08-Dec-2019,11562.9124635299,450514.161516368,3963216.27479943
usa_NC_0039_0074,08-Dec-2019,11573.5798654488,450534.153931647,3963170.66432334
usa_NC_0039_0073,08-Dec-2019,11581.2382529409,450551.455412903,3963123.16435825
usa_NC_0039_0072,08-Dec-2019,11590.541689866,450570.412257135,3963075.77553272
usa_NC_0039_0071,08-Dec-2019,11599.792926938,450589.354251293,3963028.19463057
usa_NC_0039_0070,08-Dec-2019,11609.5955972157,450608.81431982,3962980.83522436
usa_NC_0039_0069,08-Dec-2019,11618.0552245245,450627.023282762,3962932.88285562
usa_NC_0039_0068,08-Dec-2019,11624.1193901366,450643.001341459,3962883.86998575
usa_NC_0039_0067,08-Dec-2019,11630.5863114644,450659.358255558,3962835.01656846
usa_NC_0039_0066,08-Dec-2019,11639.1467701034,450677.668724165,3962787.07080082
usa_NC_0039_0065,08-Dec-2019,11645.8221792192,450694.225753649,3962738.27990883
usa_NC_0039_0064,08-Dec-2019,11656.4289793258,450714.445885432,3962691.22058453
usa_NC_0039_0063,08-Dec-2019,11666.894139328,450734.534972533,3962644.09422364
usa_NC_0039_0062,08-Dec-2019,11677.8063003154,450755.040780266,3962597.16362086
usa_NC_0039_0061,08-Dec-2019,11691.6497290644,450778.273332603,3962551.54653233
usa_NC_0039_0060,08-Dec-2019,11705.5872401971,450801.592145605,3962505.97789463
usa_NC_0039_0059,08-Dec-2019,11716.9096348294,450822.479164525,3962459.23311739
usa_NC_0039_0058,08-Dec-2019,11726.005866266,450841.298176517,3962411.4766224
usa_NC_0039_0057,08-Dec-2019,11739.0985145089,450863.830759232,3962365.53097902
usa_NC_0039_0056,08-Dec-2019,11751.1268562474,450885.374389381,3962319.10293957
usa_NC_0039_0055,08-Dec-2019,11766.2459913931,450909.786737778,3962274.09203379
usa_NC_0039_0054,08-Dec-2019,11778.5685150841,450931.602181797,3962227.80503738
usa_NC_0039_0053,08-Dec-2019,11793.2233148752,450955.580679895,3962182.59563413
usa_NC_0039_0052,08-Dec-2019,11809.0006402273,450980.598316852,3962137.91458577
usa_NC_0039_0051,08-Dec-2019,11825.0968704369,451005.909140027,3962093.39379383
usa_NC_0039_0050,08-Dec-2019,11840.8470496023,451030.896930753,3962048.72357181
usa_NC_0039_0049,08-Dec-2019,11854.2799836678,451053.743689998,3962002.94225514
usa_NC_0039_0048,08-Dec-2019,11870.8163915346,451079.463534917,3961958.62092787
usa_NC_0039_0047,08-Dec-2019,11884.8068039699,451102.794080852,3961913.26354583
usa_NC_0039_0046,08-Dec-2019,11897.5338661895,451124.818161448,3961867.99693888
usa_NC_0039_0045,08-Dec-2019,11907.2250393497,451144.032971496,3961821.29589358
usa_NC_0039_0044,08-Dec-2019,11918.0642646283,451164.311313234,3961775.13140222
usa_NC_0039_0043,08-Dec-2019,11928.4491209116,451184.170139775,3961728.7475366
usa_NC_0039_0042,08-Dec-2019,11942.9370565077,451207.826085402,3961684.30074701
usa_NC_0039_0041,08-Dec-2019,11961.0785310925,451234.862261928,3961641.58315485
usa_NC_0039_0040,08-Dec-2019,11984.2534585153,451266.553896454,3961601.25517302
usa_NC_0039_0039,08-Dec-2019,12006.4139976247,451297.305786623,3961560.45328678
usa_NC_0039_0038,08-Dec-2019,12022.5010976582,451322.439406699,3961516.77269128
usa_NC_0039_0037,08-Dec-2019,12037.4923864,451346.559540293,3961472.57169795
usa_NC_0039_0036,08-Dec-2019,12040.5964037037,451359.690912408,3961422.69816194
usa_NC_0039_0035,08-Dec-2019,12045.6580136405,451374.671051611,3961373.56290338
usa_NC_0039_0034,08-Dec-2019,12050.8505858716,451389.775415434,3961324.47431937
usa_NC_0039_0033,08-Dec-2019,12058.2883503416,451406.957665894,3961276.44512242
usa_NC_0039_0032,08-Dec-2019,12063.734645733,451422.317721866,3961227.37178687
usa_NC_0039_0031,08-Dec-2019,12058.2001523165,451427.611735199,3961172.63433912
usa_NC_0039_0030,08-Dec-2019,12056.3396864863,451436.106624194,3961120.62820906
usa_NC_0039_0029,08-Dec-2019,12053.2853843139,451443.925793454,3961065.91111808
usa_NC_0039_0028,08-Dec-2019,12057.0014157577,451457.656900358,3961016.15958195
usa_NC_0039_0027,08-Dec-2019,12059.9071679017,451470.391433658,3960967.26016743
usa_NC_0039_0026,08-Dec-2019,12050.5566481383,451472.098388971,3960910.99933937
usa_NC_0039_0025,08-Dec-2019,12037.1813631066,451470.098186877,3960852.75089412
usa_NC_0039_0024,08-Dec-2019,12009.3250891476,451454.742443091,3960787.43761873
usa_NC_0039_0023,08-Dec-2019,12007.9769804355,451463.696694677,3960735.74738296
usa_NC_0039_0022,08-Dec-2019,11998.9976973003,451465.442470932,3960681.18681538
usa_NC_0039_0021,08-Dec-2019,11985.7436557621,451463.232491186,3960624.60691885
usa_NC_0039_0020,08-Dec-2019,11978.2720409613,451466.352990463,3960570.86081994
usa_NC_0039_0019,08-Dec-2019,11974.0871884979,451472.502082706,3960518.73187173
usa_NC_0039_0018,08-Dec-2019,11976.0630373404,451484.33626702,3960469.59255672
usa_NC_0039_0017,08-Dec-2019,11978.1144831051,451496.236677281,3960420.50761672
usa_NC_0039_0016,08-Dec-2019,11989.4123818184,451516.677993549,3960375.86829189
usa_NC_0039_0015,08-Dec-2019,11998.3115961796,451534.901853773,3960330.08471987
usa_NC_0039_0014,08-Dec-2019,12004.5380689686,451550.653772382,3960283.03184308
usa_NC_0039_0013,08-Dec-2019,12010.6425579595,451566.290745503,3960235.93167552
usa_NC_0039_0012,08-Dec-2019,12019.2915549232,451584.278671586,3960190.05186959
usa_NC_0039_0011,08-Dec-2019,12033.0775699176,451607.01691365,3960146.61549431
usa_NC_0039_0010,08-Dec-2019,12045.3994077428,451628.402649969,3960102.47541564
usa_NC_0039_0009,08-Dec-2019,12054.1474105013,451646.481172714,3960056.64748725
usa_NC_0039_0008,08-Dec-2019,12065.1565173256,451666.65089199,3960011.8935412
usa_NC_0039_0007,08-Dec-2019,12064.9490970468,451676.437315251,3959961.8600922
usa_NC_0039_0006,08-Dec-2019,12059.8792768994,451681.717441503,3959909.56351158
usa_NC_0039_0005,08-Dec-2019,12049.8848379229,451682.431122306,3959854.98728206
usa_NC_0039_0004,08-Dec-2019,12037.4333207443,451680.861048433,3959799.30058667
usa_NC_0039_0003,08-Dec-2019,12012.0733905198,451667.324568643,3959737.62264621
usa_NC_0039_0002,08-Dec-2019,11982.71761217,451650.072875447,3959674.14497691
usa_NC_0039_0001,08-Dec-2019,11942.2313574414,451622.533521111,3959605.34835538
usa_NC_0038_0147,08-Dec-2019,12747.8406912968,452582.98330124,3958910.17157397
usa_NC_0038_0146,08-Dec-2019,12761.9902084588,452606.285433682,3958865.76834416
usa_NC_0038_0145,08-Dec-2019,12786.220407725,452638.921857517,3958826.09766118
usa_NC_0038_0144,08-Dec-2019,12821.304379713,452681.607318953,3958791.5279877
usa_NC_0038_0143,08-Dec-2019,12879.552703118,452745.739013352,3958767.84817807
usa_NC_0038_0142,08-Dec-2019,12916.5012999527,452790.147051294,3958734.17384358
usa_NC_0038_0141,08-Dec-2019,12952.6542605834,452833.816830612,3958700.13365425
usa_NC_0038_0140,08-Dec-2019,12986.8132008625,452875.63898783,3958665.16355565
usa_NC_0038_0139,08-Dec-2019,13017.9080146665,452914.623073103,3958628.75904741
usa_NC_0038_0138,08-Dec-2019,13050.9292456855,452955.389268433,3958593.26729554
usa_NC_0038_0137,08-Dec-2019,13071.9149481177,452985.013025133,3958552.11545694
usa_NC_0038_0136,08-Dec-2019,13088.7174906784,453010.764129067,3958508.99586527
usa_NC_0038_0135,08-Dec-2019,13106.340062515,453037.27405709,3958466.26369655
usa_NC_0038_0134,08-Dec-2019,13120.5290935717,453060.605669615,3958421.91458898
usa_NC_0038_0133,08-Dec-2019,13138.0923107139,453086.950067208,3958379.70789109
usa_NC_0038_0132,08-Dec-2019,13149.7679492698,453107.781846328,3958335.04226712
usa_NC_0038_0131,08-Dec-2019,13160.3265810268,453127.578182369,3958289.85795714
usa_NC_0038_0130,08-Dec-2019,13173.7745160053,453150.049898888,3958246.03004872
usa_NC_0038_0129,08-Dec-2019,13188.4080888092,453173.620325275,3958202.75446095
usa_NC_0038_0128,08-Dec-2019,13199.8616732234,453194.243699206,3958157.99856367
usa_NC_0038_0127,08-Dec-2019,13209.9159080613,453213.568649949,3958112.59914887
usa_NC_0038_0126,08-Dec-2019,13220.6415092755,453233.514593142,3958067.51824542
usa_NC_0038_0125,08-Dec-2019,13234.1954999728,453256.082981993,3958023.74778756
usa_NC_0038_0124,08-Dec-2019,13247.3026487337,453278.236795884,3957979.77164555
usa_NC_0038_0123,08-Dec-2019,13259.7267279998,453299.756458603,3957935.48311872
usa_NC_0038_0122,08-Dec-2019,13272.829508309,453321.905714131,3957891.50749489
usa_NC_0038_0121,08-Dec-2019,13287.5781828124,453345.583199358,3957848.28354414
usa_NC_0038_0120,08-Dec-2019,13302.2827333539,453369.220321916,3957805.03640509
