id,date,days_from_target,x_s,UTM_E,UTM_N
usa_NC_0034_0139,31-Dec-2023 15:35:25,0.350405092592593,10945.5764098068,456838.190820456,3928418.0125127
usa_NC_0034_0138,31-Dec-2023 15:35:25,0.350405092592593,10927.0191506009,456829.180329356,3928368.40096133
usa_NC_0034_0137,31-Dec-2023 15:35:25,0.350405092592593,10908.4398212147,456820.169861155,3928318.67666445
usa_NC_0034_0136,31-Dec-2023 15:35:25,0.350405092592593,10888.4766930325,456809.704590464,3928269.17079092
usa_NC_0034_0135,31-Dec-2023 15:35:25,0.350405092592593,10868.6635282782,456799.400628529,3928219.62297772
usa_NC_0034_0134,31-Dec-2023 15:35:25,0.350405092592593,10849.5547621812,456789.840539258,3928169.94731127
usa_NC_0034_0133,31-Dec-2023 15:35:25,0.350405092592593,10829.1189201333,456778.888617889,3928120.46441499
usa_NC_0034_0132,31-Dec-2023 15:35:25,0.350405092592593,10810.0277581694,456769.352717809,3928070.7575361
usa_NC_0034_0131,31-Dec-2023 15:35:25,0.350405092592593,10792.1624607727,456761.054034463,3928021.11512722
usa_NC_0034_0130,31-Dec-2023 15:35:25,0.350405092592593,10773.8598714721,456752.293082243,3927971.55444911
usa_NC_0034_0129,31-Dec-2023 15:35:25,0.350405092592593,10757.058454932,456745.107513244,3927921.77091212
usa_NC_0034_0128,31-Dec-2023 15:35:25,0.350405092592593,10740.6225021582,456738.304901336,3927871.93598903
usa_NC_0034_0127,31-Dec-2023 15:35:25,0.350405092592593,10723.6860347683,456730.977125118,3927822.17490398
usa_NC_0034_0126,31-Dec-2023 15:35:25,0.350405092592593,10705.531756007,456722.37304626,3927772.58604735
usa_NC_0034_0125,31-Dec-2023 15:35:25,0.350405092592593,10686.4293766817,456712.776450468,3927723.12566684
usa_NC_0034_0124,31-Dec-2023 15:35:25,0.350405092592593,10667.7255228511,456703.598507882,3927673.60398772
usa_NC_0034_0123,31-Dec-2023 15:35:25,0.350405092592593,10648.3914592326,456693.761857529,3927624.16257355
usa_NC_0034_0122,31-Dec-2023 15:35:25,0.350405092592593,10628.6640211804,456683.514994787,3927574.76650445
usa_NC_0034_0121,31-Dec-2023 15:35:25,0.350405092592593,10609.8077458097,456674.174165214,3927525.28211856
usa_NC_0034_0120,31-Dec-2023 15:35:25,0.350405092592593,10590.7893825611,456664.573762718,3927476.26954817
usa_NC_0034_0119,31-Dec-2023 15:35:25,0.350405092592593,10573.0658550289,456656.295637668,3927427.24775323
usa_NC_0034_0118,31-Dec-2023 15:35:25,0.350405092592593,10555.618129405,456648.304031362,3927378.1996136
usa_NC_0034_0117,31-Dec-2023 15:35:25,0.350405092592593,10538.4445985441,456640.597430032,3927329.12450298
usa_NC_0034_0116,31-Dec-2023 15:35:25,0.350405092592593,10520.8858828566,456632.485593584,3927280.1116234
usa_NC_0034_0115,31-Dec-2023 15:35:25,0.350405092592593,10502.7789596537,456623.797565381,3927231.18455068
usa_NC_0034_0114,31-Dec-2023 15:35:25,0.350405092592593,10485.0552013569,456615.508571463,3927182.21596996
usa_NC_0034_0113,31-Dec-2023 15:35:25,0.350405092592593,10466.3653719028,456606.19573589,3927133.44091647
usa_NC_0034_0112,31-Dec-2023 15:35:25,0.350405092592593,10446.1971738669,456595.285287078,3927085.11634594
usa_NC_0034_0111,31-Dec-2023 15:35:25,0.350405092592593,10427.3628511551,456585.766734851,3927036.63338182
usa_NC_0034_0110,31-Dec-2023 15:35:25,0.350405092592593,10409.2061934141,456576.953429524,3926988.07943197
usa_NC_0034_0109,31-Dec-2023 15:35:25,0.350405092592593,10391.1514223196,456568.242008833,3926939.5355723
usa_NC_0034_0108,31-Dec-2023 15:35:25,0.350405092592593,10374.7071054413,456561.216331575,3926890.77426698
usa_NC_0034_0107,31-Dec-2023 15:35:25,0.350405092592593,10358.9810376278,456554.915755004,3926842.0497333
usa_NC_0034_0106,31-Dec-2023 15:35:25,0.350405092592593,10343.1415345709,456548.5820743,3926792.91197005
usa_NC_0034_0105,31-Dec-2023 15:35:25,0.350405092592593,10326.3432960813,456541.217530081,3926744.04031052
usa_NC_0034_0104,31-Dec-2023 15:35:25,0.350405092592593,10309.2822688599,456533.730962067,3926694.43821173
usa_NC_0034_0103,31-Dec-2023 15:35:25,0.350405092592593,10293.6350109447,456527.779040063,3926644.37107151
usa_NC_0034_0102,31-Dec-2023 15:35:25,0.350405092592593,10277.737636621,456521.564227217,3926594.34311415
usa_NC_0034_0101,31-Dec-2023 15:35:25,0.350405092592593,10260.7669014942,456514.222312208,3926544.47790607
usa_NC_0034_0100,31-Dec-2023 15:35:25,0.350405092592593,10242.1918410906,456505.19692629,3926494.85004894
usa_NC_0034_0099,31-Dec-2023 15:35:25,0.350405092592593,10223.1270941903,456495.659302616,3926445.28659978
usa_NC_0034_0098,31-Dec-2023 15:35:25,0.350405092592593,10204.3872073164,456486.464450118,3926395.66565645
usa_NC_0034_0097,31-Dec-2023 15:35:25,0.350405092592593,10185.4553877188,456477.070046872,3926346.06384777
usa_NC_0034_0096,31-Dec-2023 15:35:25,0.350405092592593,10166.6907184419,456467.813823645,3926296.62355425
usa_NC_0034_0095,31-Dec-2023 15:35:25,0.350405092592593,10149.7899696029,456460.383695992,3926247.55695682
usa_NC_0034_0094,31-Dec-2023 15:35:25,0.350405092592593,10133.0103104419,456453.063393149,3926198.55871295
usa_NC_0034_0093,31-Dec-2023 15:35:25,0.350405092592593,10116.0732977784,456445.579088319,3926149.57817287
usa_NC_0034_0092,31-Dec-2023 15:35:25,0.350405092592593,10100.1324550346,456439.140856682,3926100.44645389
usa_NC_0034_0091,31-Dec-2023 15:35:25,0.350405092592593,10084.8506472466,456433.395318304,3926051.21149757
usa_NC_0034_0090,31-Dec-2023 15:35:25,0.350405092592593,10069.8450363292,456427.94098162,3926001.92877695
usa_NC_0034_0089,31-Dec-2023 15:35:25,0.350405092592593,10053.8841288334,456421.485605473,3925952.78045888
usa_NC_0034_0088,31-Dec-2023 15:35:25,0.350405092592593,10036.7890675394,456413.841159756,3925903.79475275
usa_NC_0034_0087,31-Dec-2023 15:35:25,0.350405092592593,10020.380354044,456406.918113716,3925854.7015375
usa_NC_0034_0086,31-Dec-2023 15:35:25,0.350405092592593,10003.720151661,456399.732210849,3925805.6403307
usa_NC_0034_0085,31-Dec-2023 15:35:25,0.350405092592593,9986.39840240948,456391.852871232,3925756.67326288
usa_NC_0034_0084,31-Dec-2023 15:35:25,0.350405092592593,9967.86121030893,456382.698303396,3925707.88513398
usa_NC_0034_0083,31-Dec-2023 15:35:25,0.350405092592593,9950.04990522021,456374.306635164,3925658.98359561
usa_NC_0034_0082,31-Dec-2023 15:35:25,0.350405092592593,9933.60748974002,456367.353389192,3925609.86952049
usa_NC_0034_0081,31-Dec-2023 15:35:25,0.350405092592593,9916.25081362783,456359.503018582,3925560.57923839
usa_NC_0034_0080,31-Dec-2023 15:35:25,0.350405092592593,9900.634652213,456353.483026282,3925511.0114424
usa_NC_0034_0079,31-Dec-2023 15:35:25,0.350405092592593,9886.59640141813,456349.147749463,3925461.06526501
usa_NC_0034_0078,31-Dec-2023 15:35:25,0.350405092592593,9873.22579509423,456345.522538164,3925410.97285001
usa_NC_0034_0077,31-Dec-2023 15:35:25,0.350405092592593,9859.58929611133,456341.618189742,3925360.92040927
usa_NC_0034_0076,31-Dec-2023 15:35:25,0.350405092592593,9844.0502295856,456335.71790911,3925311.14697034
usa_NC_0034_0075,31-Dec-2023 15:35:25,0.350405092592593,9826.93349108669,456328.163570732,3925261.59970795
usa_NC_0034_0074,31-Dec-2023 15:35:25,0.350405092592593,9810.15688926887,456320.967214868,3925211.99678965
usa_NC_0034_0073,31-Dec-2023 15:35:25,0.350405092592593,9794.30645410218,456314.743069686,3925162.25507978
usa_NC_0034_0072,31-Dec-2023 15:35:25,0.350405092592593,9779.24544859188,456309.34726965,3925112.39672421
usa_NC_0034_0071,31-Dec-2023 15:35:25,0.350405092592593,9763.47801220939,456303.211568968,3925062.6359734
usa_NC_0034_0070,31-Dec-2023 15:35:25,0.350405092592593,9747.04735189662,456296.470170803,3925012.52172292
usa_NC_0034_0069,31-Dec-2023 15:35:25,0.350405092592593,9733.52513819098,456292.811643822,3924961.82233283
usa_NC_0034_0068,31-Dec-2023 15:35:25,0.350405092592593,9719.86738671678,456289.010643286,3924911.14424261
usa_NC_0034_0067,31-Dec-2023 15:35:25,0.350405092592593,9706.79983444353,456285.841274697,3924860.31719861
usa_NC_0034_0066,31-Dec-2023 15:35:25,0.350405092592593,9694.53888058292,456283.557068824,3924809.17679
usa_NC_0034_0065,31-Dec-2023 15:35:25,0.350405092592593,9680.9523990103,456279.886445426,3924758.20995616
usa_NC_0034_0064,31-Dec-2023 15:35:25,0.350405092592593,9666.21061485477,456275.010762332,3924707.37782604
usa_NC_0034_0063,31-Dec-2023 15:35:25,0.350405092592593,9650.82974566829,456269.47096235,3924656.60773704
usa_NC_0034_0062,31-Dec-2023 15:35:25,0.350405092592593,9636.3802724882,456264.902674052,3924605.72904153
usa_NC_0034_0061,31-Dec-2023 15:35:25,0.350405092592593,9623.02782775075,456261.475293815,3924554.73929014
usa_NC_0034_0060,31-Dec-2023 15:35:25,0.350405092592593,9609.70542655595,456258.077719529,3924503.75370009
usa_NC_0034_0059,31-Dec-2023 15:35:25,0.350405092592593,9597.43097777857,456255.765806134,3924452.68308156
usa_NC_0034_0058,31-Dec-2023 15:35:25,0.350405092592593,9584.11761775865,456252.373711972,3924401.71620683
usa_NC_0034_0057,31-Dec-2023 15:35:25,0.350405092592593,9570.07310290651,456248.223117987,3924350.8138401
usa_NC_0034_0056,31-Dec-2023 15:35:25,0.350405092592593,9555.23014885581,456243.246546204,3924299.97029352
usa_NC_0034_0055,31-Dec-2023 15:35:25,0.350405092592593,9540.22185335398,456238.100602055,3924249.13056114
usa_NC_0034_0054,31-Dec-2023 15:35:25,0.350405092592593,9527.47231912499,456235.167386451,3924198.74466349
usa_NC_0034_0053,31-Dec-2023 15:35:25,0.350405092592593,9515.57349681995,456233.07395019,3924148.49764144
usa_NC_0034_0052,31-Dec-2023 15:35:25,0.350405092592593,9503.62731106172,456230.930646962,3924098.25846204
usa_NC_0034_0051,31-Dec-2023 15:35:25,0.350405092592593,9491.49395710939,456228.593191685,3924048.03571503
usa_NC_0034_0050,31-Dec-2023 15:35:25,0.350405092592593,9479.10057517449,456225.986534572,3923997.83315163
usa_NC_0034_0049,31-Dec-2023 15:35:25,0.350405092592593,9466.242221824,456222.89941473,3923947.66211078
usa_NC_0034_0048,31-Dec-2023 15:35:25,0.350405092592593,9451.99861674387,456218.382880112,3923897.57502891
usa_NC_0034_0047,31-Dec-2023 15:35:25,0.350405092592593,9437.95860501596,456214.076545976,3923847.47502493
usa_NC_0034_0046,31-Dec-2023 15:35:25,0.350405092592593,9425.35995921104,456211.256445019,3923797.29308948
usa_NC_0034_0045,31-Dec-2023 15:35:25,0.350405092592593,9412.59476484611,456208.264069342,3923747.12333244
usa_NC_0034_0044,31-Dec-2023 15:35:25,0.350405092592593,9400.27859344899,456205.733908888,3923696.93198036
usa_NC_0034_0043,31-Dec-2023 15:35:25,0.350405092592593,9387.36215928889,456202.584569792,3923646.77590362
usa_NC_0034_0042,31-Dec-2023 15:35:25,0.350405092592593,9373.72363228619,456198.691079146,3923596.65877689
usa_NC_0034_0041,31-Dec-2023 15:35:25,0.350405092592593,9360.66339340348,456195.394096801,3923546.5076823
usa_NC_0034_0040,31-Dec-2023 15:35:25,0.350405092592593,9348.58905244839,456193.11324202,3923496.30284678
usa_NC_0034_0039,31-Dec-2023 15:35:25,0.350405092592593,9335.89203050699,456190.192122916,3923446.12440012
usa_NC_0034_0038,31-Dec-2023 15:35:25,0.350405092592593,9321.72863798051,456185.763051237,3923396.00897041
usa_NC_0034_0037,31-Dec-2023 15:35:25,0.350405092592593,9306.77218563204,456180.519809319,3923345.92072403
usa_NC_0034_0036,31-Dec-2023 15:35:25,0.350405092592593,9293.08782282944,456176.579406178,3923295.80445074
usa_NC_0034_0035,31-Dec-2023 15:35:25,0.350405092592593,9279.78050570481,456172.99671633,3923245.82222681
usa_NC_0034_0034,31-Dec-2023 15:35:25,0.350405092592593,9266.61103350846,456169.556222871,3923195.83186418
usa_NC_0034_0033,31-Dec-2023 15:35:25,0.350405092592593,9254.47209406337,456167.175812599,3923145.79557553
usa_NC_0034_0032,31-Dec-2023 15:35:25,0.350405092592593,9241.66132872244,456164.10488149,3923095.78637649
usa_NC_0034_0031,31-Dec-2023 15:35:25,0.350405092592593,9229.66047833147,456161.866969905,3923045.74168218
usa_NC_0034_0030,31-Dec-2023 15:35:25,0.350405092592593,9217.72700935064,456159.698542148,3922995.69313294
usa_NC_0034_0029,31-Dec-2023 15:35:25,0.350405092592593,9204.9894359828,456156.703763691,3922945.67635878
usa_NC_0034_0028,31-Dec-2023 15:35:25,0.350405092592593,9191.10773445058,456152.533360873,3922895.70400943
usa_NC_0034_0027,31-Dec-2023 15:35:25,0.350405092592593,9175.51517472851,456146.605182636,3922845.79718828
usa_NC_0034_0026,31-Dec-2023 15:35:25,0.350405092592593,9159.77101291516,456140.522051412,3922795.89213756
usa_NC_0034_0025,31-Dec-2023 15:35:25,0.350405092592593,9144.8443639675,456135.279836725,3922745.95084647
usa_NC_0034_0024,31-Dec-2023 15:35:25,0.350405092592593,9130.97311824072,456131.122750523,3922695.965215
usa_NC_0034_0023,31-Dec-2023 15:35:25,0.350405092592593,9117.96286406583,456127.850780643,3922645.94403607
usa_NC_0034_0022,31-Dec-2023 15:35:25,0.350405092592593,9105.00872972831,456124.636850117,3922595.91880335
usa_NC_0034_0021,31-Dec-2023 15:35:25,0.350405092592593,9092.12018961552,456121.490676435,3922545.88923762
usa_NC_0034_0020,31-Dec-2023 15:35:25,0.350405092592593,9079.10435036704,456118.214118267,3922495.86251784
usa_NC_0034_0019,31-Dec-2023 15:35:25,0.350405092592593,9065.68535640499,456114.523895917,3922445.8485054
usa_NC_0034_0018,31-Dec-2023 15:35:25,0.350405092592593,9052.50878927567,456111.083091894,3922395.82348932
usa_NC_0034_0017,31-Dec-2023 15:35:25,0.350405092592593,9038.37474020366,456106.641358205,3922345.92117374
usa_NC_0034_0016,31-Dec-2023 15:35:25,0.350405092592593,9023.77102386438,456101.663431332,3922296.30531235
usa_NC_0034_0015,31-Dec-2023 15:35:25,0.350405092592593,9008.76970665506,456096.275781866,3922246.71077608
usa_NC_0034_0014,31-Dec-2023 15:35:25,0.350405092592593,8994.94337329351,456092.074421154,3922197.17591245
usa_NC_0034_0013,31-Dec-2023 15:35:25,0.350405092592593,8982.67595344548,456089.479333807,3922147.558273
usa_NC_0034_0012,31-Dec-2023 15:35:25,0.350405092592593,8970.53023276016,456087.056542377,3922097.69946874
usa_NC_0034_0011,31-Dec-2023 15:35:25,0.350405092592593,8958.31129563939,456084.524409679,3922048.014203
usa_NC_0034_0010,31-Dec-2023 15:35:25,0.350405092592593,8946.93221263433,456082.855646102,3921998.29435006
usa_NC_0034_0009,31-Dec-2023 15:35:25,0.350405092592593,8935.53239212235,456081.165971157,3921948.57331553
usa_NC_0034_0008,31-Dec-2023 15:35:25,0.350405092592593,8923.63384321298,456078.963807909,3921898.87179918
usa_NC_0034_0007,31-Dec-2023 15:35:25,0.350405092592593,8912.23899513258,456077.275801523,3921849.16779041
usa_NC_0034_0006,31-Dec-2023 15:35:25,0.350405092592593,8900.87721746092,456075.620177654,3921799.47049592
usa_NC_0034_0005,31-Dec-2023 15:35:25,0.350405092592593,8889.21367061405,456073.654516796,3921749.78472122
usa_NC_0034_0004,31-Dec-2023 15:35:25,0.350405092592593,8877.63470471327,456071.776261067,3921700.09318125
usa_NC_0034_0003,31-Dec-2023 15:35:25,0.350405092592593,8865.90051052127,456069.73861317,3921650.40712141
usa_NC_0034_0002,31-Dec-2023 15:35:25,0.350405092592593,8854.6344397412,456068.183241716,3921600.69654815
usa_NC_0034_0001,31-Dec-2023 15:35:25,0.350405092592593,8843.11973944427,456066.372363939,3921550.99579091
usa_NC_0033_0260,31-Dec-2023 15:35:25,0.350405092592593,8828.73240916803,456061.603382317,3921501.4385742
usa_NC_0033_0259,31-Dec-2023 15:35:25,0.350405092592593,8814.24832857338,456056.734081089,3921451.88964758
usa_NC_0033_0258,31-Dec-2023 15:35:25,0.350405092592593,8800.34372561132,456052.461105042,3921402.31373995
usa_NC_0033_0257,31-Dec-2023 15:35:25,0.350405092592593,8787.93356222654,456049.727610967,3921352.6602752
usa_NC_0033_0256,31-Dec-2023 15:35:25,0.350405092592593,8776.03615290921,456047.522667029,3921302.97849016
usa_NC_0033_0255,31-Dec-2023 15:35:25,0.350405092592593,8764.48877991482,456045.678821917,3921253.27597494
usa_NC_0033_0254,31-Dec-2023 15:35:25,0.350405092592593,8753.87036186651,456044.793157567,3921203.51910865
usa_NC_0033_0253,31-Dec-2023 15:35:25,0.350405092592593,8743.6345639211,456044.302806637,3921153.73657465
usa_NC_0033_0252,31-Dec-2023 15:35:25,0.350405092592593,8733.67694985597,456044.100269643,3921103.93337027
usa_NC_0033_0251,31-Dec-2023 15:35:25,0.350405092592593,8723.89504358497,456044.079991869,3921054.11476369
usa_NC_0033_0250,31-Dec-2023 15:35:25,0.350405092592593,8713.88749317833,456043.827971349,3921004.30435282
usa_NC_0033_0249,31-Dec-2023 15:35:25,0.350405092592593,8703.43232419025,456043.158872528,3920954.29682198
usa_NC_0033_0248,31-Dec-2023 15:35:25,0.350405092592593,8691.80751596222,456041.31108639,3920904.21885326
usa_NC_0033_0247,31-Dec-2023 15:35:25,0.350405092592593,8679.89151108298,456039.162725822,3920854.159005
usa_NC_0033_0246,31-Dec-2023 15:35:25,0.350405092592593,8667.78310806702,456036.824685972,3920804.06651574
usa_NC_0033_0245,31-Dec-2023 15:35:25,0.350405092592593,8656.61336798825,456035.490799752,3920753.73915286
usa_NC_0033_0244,31-Dec-2023 15:35:25,0.350405092592593,8645.25790476485,456033.964655367,3920703.42611921
usa_NC_0033_0243,31-Dec-2023 15:35:25,0.350405092592593,8632.22348468183,456030.707125725,3920653.20934985
usa_NC_0033_0242,31-Dec-2023 15:35:25,0.350405092592593,8618.63543783914,456026.87884332,3920603.02351254
usa_NC_0033_0241,31-Dec-2023 15:35:25,0.350405092592593,8604.55735983467,456022.545793935,3920552.8629377
usa_NC_0033_0240,31-Dec-2023 15:35:25,0.350405092592593,8592.23286640916,456020.019630054,3920502.6091154
usa_NC_0033_0239,31-Dec-2023 15:35:25,0.350405092592593,8581.67067433435,456019.308064683,3920452.26793123
usa_NC_0033_0238,31-Dec-2023 15:35:25,0.350405092592593,8572.57910986981,456020.109518462,3920401.86009999
usa_NC_0033_0237,31-Dec-2023 15:35:25,0.350405092592593,8564.09809257918,456021.5375797,3920351.43230135
usa_NC_0033_0236,31-Dec-2023 15:35:25,0.350405092592593,8554.23215496162,456021.538190764,3920301.08032135
usa_NC_0033_0235,31-Dec-2023 15:35:25,0.350405092592593,8543.26414756143,456020.403373121,3920250.78624899
usa_NC_0033_0234,31-Dec-2023 15:35:25,0.350405092592593,8532.17566770376,456019.109051357,3920200.67558676
usa_NC_0033_0233,31-Dec-2023 15:35:25,0.350405092592593,8521.36932655453,456018.089023553,3920150.63209587
usa_NC_0033_0232,31-Dec-2023 15:35:25,0.350405092592593,8510.03646402273,456016.527178384,3920100.61306059
usa_NC_0033_0231,31-Dec-2023 15:35:25,0.350405092592593,8498.74757040881,456015.010431281,3920050.59272467
usa_NC_0033_0230,31-Dec-2023 15:35:25,0.350405092592593,8487.75095172983,456013.794195605,3920000.5600864
usa_NC_0033_0229,31-Dec-2023 15:35:25,0.350405092592593,8475.5404589173,456011.329211323,3919950.5818788
usa_NC_0033_0228,31-Dec-2023 15:35:25,0.350405092592593,8462.18095867511,456007.682347182,3919900.65450047
usa_NC_0033_0227,31-Dec-2023 15:35:25,0.350405092592593,8447.93249084559,456003.12119878,3919850.76586655
usa_NC_0033_0226,31-Dec-2023 15:35:25,0.350405092592593,8432.78132134143,455997.631748186,3919800.9160387
usa_NC_0033_0225,31-Dec-2023 15:35:25,0.350405092592593,8419.64344513144,455994.213019899,3919750.97799908
usa_NC_0033_0224,31-Dec-2023 15:35:25,0.350405092592593,8408.37401664045,455992.712418547,3919700.97620032
usa_NC_0033_0223,31-Dec-2023 15:35:25,0.350405092592593,8397.9977670597,455992.128208772,3919650.94660305
usa_NC_0033_0222,31-Dec-2023 15:35:25,0.350405092592593,8388.53130812289,455992.479588964,3919600.87790613
usa_NC_0033_0221,31-Dec-2023 15:35:25,0.350405092592593,8378.98121420425,455992.744933064,3919550.81295088
usa_NC_0033_0220,31-Dec-2023 15:35:25,0.350405092592593,8368.50185992124,455992.054753827,3919500.7874893
usa_NC_0033_0219,31-Dec-2023 15:35:25,0.350405092592593,8357.99344907595,455991.334747181,3919450.76301063
usa_NC_0033_0218,31-Dec-2023 15:35:25,0.350405092592593,8347.26933262618,455990.393010456,3919400.74733993
usa_NC_0033_0217,31-Dec-2023 15:35:25,0.350405092592593,8335.52135075505,455988.40228877,3919350.75608102
usa_NC_0033_0216,31-Dec-2023 15:35:25,0.350405092592593,8324.39891667288,455987.056663162,3919300.72888351
usa_NC_0033_0215,31-Dec-2023 15:35:25,0.350405092592593,8313.45516740897,455985.894871659,3919250.69359518
usa_NC_0033_0214,31-Dec-2023 15:35:25,0.350405092592593,8302.57387332285,455984.797407726,3919200.65511566
usa_NC_0033_0213,31-Dec-2023 15:35:25,0.350405092592593,8291.82355901845,455983.767756902,3919150.94570423
usa_NC_0033_0212,31-Dec-2023 15:35:25,0.350405092592593,8280.68529726476,455982.328403161,3919101.30678385
usa_NC_0033_0211,31-Dec-2023 15:35:25,0.350405092592593,8269.80053191292,455981.14915343,3919051.6598761
usa_NC_0033_0210,31-Dec-2023 15:35:25,0.350405092592593,8257.73595390846,455978.755565533,3919002.06902257
usa_NC_0033_0209,31-Dec-2023 15:35:25,0.350405092592593,8245.40315766993,455976.091341124,3918952.46373493
usa_NC_0033_0208,31-Dec-2023 15:35:25,0.350405092592593,8232.25920378037,455972.594847613,3918902.88384528
usa_NC_0033_0207,31-Dec-2023 15:35:25,0.350405092592593,8218.28997920418,455968.248217716,3918853.34674502
usa_NC_0033_0206,31-Dec-2023 15:35:25,0.350405092592593,8205.29743015109,455964.906464297,3918803.76514368
usa_NC_0033_0205,31-Dec-2023 15:35:25,0.350405092592593,8191.78835444563,455961.007278276,3918754.33714863
usa_NC_0033_0204,31-Dec-2023 15:35:25,0.350405092592593,8178.79316032544,455957.597313406,3918705.0834043
usa_NC_0033_0203,31-Dec-2023 15:35:25,0.350405092592593,8166.17069065974,455954.570716283,3918655.81327232
usa_NC_0033_0202,31-Dec-2023 15:35:25,0.350405092592593,8153.63273403804,455951.630712645,3918606.5410903
usa_NC_0033_0201,31-Dec-2023 15:35:25,0.350405092592593,8141.43331116821,455949.039582865,3918557.25065525
usa_NC_0033_0200,31-Dec-2023 15:35:25,0.350405092592593,8128.53118337182,455945.722716028,3918508.00595972
usa_NC_0033_0199,31-Dec-2023 15:35:25,0.350405092592593,8116.02988476132,455942.775730597,3918458.95579434
usa_NC_0033_0198,31-Dec-2023 15:35:25,0.350405092592593,8103.72421208653,455940.002406957,3918410.03489994
usa_NC_0033_0197,31-Dec-2023 15:35:25,0.350405092592593,8090.19399963617,455935.961530477,3918361.20810956
usa_NC_0033_0196,31-Dec-2023 15:35:25,0.350405092592593,8077.80555464419,455933.100460858,3918312.30391617
usa_NC_0033_0195,31-Dec-2023 15:35:25,0.350405092592593,8065.58530133297,455930.412975082,3918263.38937836
usa_NC_0033_0194,31-Dec-2023 15:35:25,0.350405092592593,8053.14769126734,455927.499667805,3918214.4956972
usa_NC_0033_0193,31-Dec-2023 15:35:25,0.350405092592593,8041.26298373834,455925.159331266,3918165.55628847
usa_NC_0033_0192,31-Dec-2023 15:35:25,0.350405092592593,8028.86499055129,455922.253580072,3918116.82697099
usa_NC_0033_0191,31-Dec-2023 15:35:25,0.350405092592593,8015.04438544447,455917.866991191,3918068.2482914
usa_NC_0033_0190,31-Dec-2023 15:35:25,0.350405092592593,7999.41699732331,455911.597280579,3918019.87288583
usa_NC_0033_0189,31-Dec-2023 15:35:25,0.350405092592593,7981.44084593045,455902.875289878,3917971.78314302
usa_NC_0033_0188,31-Dec-2023 15:35:25,0.350405092592593,7963.40157607823,455894.090202084,3917923.68704868
usa_NC_0033_0187,31-Dec-2023 15:35:25,0.350405092592593,7945.77484452737,455885.732232975,3917875.55880299
usa_NC_0033_0186,31-Dec-2023 15:35:25,0.350405092592593,7929.03638995349,455878.297410476,3917827.34393799
usa_NC_0033_0185,31-Dec-2023 15:35:25,0.350405092592593,7913.57277462346,455872.191998262,3917778.98210489
usa_NC_0033_0184,31-Dec-2023 15:35:25,0.350405092592593,7900.07600306509,455868.183805756,3917730.16241088
usa_NC_0033_0183,31-Dec-2023 15:35:25,0.350405092592593,7887.55559518097,455865.218334776,3917681.10723359
usa_NC_0033_0182,31-Dec-2023 15:35:25,0.350405092592593,7875.37012470686,455862.608268761,3917631.98276591
usa_NC_0033_0181,31-Dec-2023 15:35:25,0.350405092592593,7862.06574390249,455858.832636336,3917582.98108369
usa_NC_0033_0180,31-Dec-2023 15:35:25,0.350405092592593,7847.49476217998,455853.728468031,3917534.16403644
usa_NC_0033_0179,31-Dec-2023 15:35:25,0.350405092592593,7833.01378811284,455848.716812465,3917485.34335769
usa_NC_0033_0178,31-Dec-2023 15:35:25,0.350405092592593,7818.66018134156,455843.843886046,3917436.47842104
usa_NC_0033_0177,31-Dec-2023 15:35:25,0.350405092592593,7804.30946370071,455838.979222583,3917387.58687759
usa_NC_0033_0176,31-Dec-2023 15:35:25,0.350405092592593,7789.91632200036,455834.075211779,3917338.67573988
usa_NC_0033_0175,31-Dec-2023 15:35:25,0.350405092592593,7774.538091622,455828.140298815,3917289.89641055
usa_NC_0033_0174,31-Dec-2023 15:35:25,0.350405092592593,7757.40548701764,455820.362770938,3917241.38510219
usa_NC_0033_0173,31-Dec-2023 15:35:25,0.350405092592593,7738.2541319183,455810.460525407,3917193.20436872
usa_NC_0033_0172,31-Dec-2023 15:35:25,0.350405092592593,7718.20942240718,455799.615363369,3917145.18327879
usa_NC_0033_0171,31-Dec-2023 15:35:25,0.350405092592593,7696.93886437468,455787.474754938,3917097.38920373
usa_NC_0033_0170,31-Dec-2023 15:35:25,0.350405092592593,7676.74516616581,455776.466136764,3917049.42577413
usa_NC_0033_0169,31-Dec-2023 15:35:25,0.350405092592593,7657.11839937937,455766.053293052,3917001.37409234
usa_NC_0033_0168,31-Dec-2023 15:35:25,0.350405092592593,7638.10538374036,455756.270858435,3916953.29976921
usa_NC_0033_0167,31-Dec-2023 15:35:25,0.350405092592593,7619.46966876799,455746.874307192,3916905.21982311
usa_NC_0033_0166,31-Dec-2023 15:35:25,0.350405092592593,7601.38821965345,455738.065411367,3916857.02761928
usa_NC_0033_0165,31-Dec-2023 15:35:25,0.350405092592593,7583.11978906433,455729.060631115,3916808.86147019
usa_NC_0033_0164,31-Dec-2023 15:35:25,0.350405092592593,7565.54119223756,455720.788912547,3916760.5472409
usa_NC_0033_0163,31-Dec-2023 15:35:25,0.350405092592593,7547.82298173433,455712.444700645,3916711.8833037
usa_NC_0033_0162,31-Dec-2023 15:35:25,0.350405092592593,7529.53149252013,455703.505290894,3916663.27234093
usa_NC_0033_0161,31-Dec-2023 15:35:25,0.350405092592593,7510.19683248561,455693.459832509,3916614.87283649
usa_NC_0033_0160,31-Dec-2023 15:35:25,0.350405092592593,7490.87719803439,455683.430537987,3916566.46912224
usa_NC_0033_0159,31-Dec-2023 15:35:25,0.350405092592593,7471.33767420016,455673.167861361,3916518.11117592
