id,date,x_s,UTM_E,UTM_N
usa_NC_0048_0061,01-Jan-1852,78.9478916012072,426142.981837384,4026572.5533445
usa_NC_0048_0060,01-Jan-1852,77.3102337582955,426151.169851876,4026523.21998701
usa_NC_0048_0059,01-Jan-1852,75.5211290073753,426159.208919892,4026473.85913307
usa_NC_0048_0058,01-Jan-1852,73.9835243609009,426167.49533185,4026424.5439602
usa_NC_0048_0057,01-Jan-1852,72.3955502529802,426175.732205935,4026375.21964246
usa_NC_0048_0056,01-Jan-1852,70.8288368330236,426183.989989879,4026325.89918382
usa_NC_0048_0055,01-Jan-1852,69.9570790351172,426192.931246584,4026276.70494489
usa_NC_0048_0054,01-Jan-1852,69.1503437219112,426201.936450052,4026227.52252226
usa_NC_0048_0053,01-Jan-1852,68.3764228523414,426210.97392516,4026178.34606251
usa_NC_0048_0052,01-Jan-1852,66.8144184964194,426219.236341324,4026129.02645432
usa_NC_0048_0051,01-Jan-1852,64.3482838546802,426226.611638383,4026079.532266
usa_NC_0048_0050,01-Jan-1852,61.9500258407311,426234.055670951,4026030.04049487
usa_NC_0048_0049,01-Jan-1852,60.2465457640451,426242.183028978,4025980.67477384
usa_NC_0048_0048,01-Jan-1852,59.3027509133426,426251.057504542,4025931.44710541
usa_NC_0048_0047,01-Jan-1852,58.2724067798736,426259.84687855,4025882.2036293
usa_NC_0048_0046,01-Jan-1852,57.3235556321129,426268.716400079,4025832.97494887
usa_NC_0048_0045,01-Jan-1852,57.348689059399,426278.543698272,4025783.92373971
usa_NC_0048_0044,01-Jan-1852,57.43271811563,426288.42888281,4025734.8834082
usa_NC_0048_0043,01-Jan-1852,57.5645703244863,426298.361060329,4025685.85196255
usa_NC_0048_0042,01-Jan-1852,54.1893536428811,426304.844728425,4025636.1804928
usa_NC_0048_0041,01-Jan-1852,49.1332375744023,426309.675709567,4025586.2015383
usa_NC_0048_0040,01-Jan-1852,45.4668140490071,426315.873279081,4025536.47569445
usa_NC_0048_0039,01-Jan-1852,42.0060771974572,426322.273201794,4025486.7868821
usa_NC_0048_0038,01-Jan-1852,38.3324260154445,426328.463884378,4025437.05861806
usa_NC_0048_0037,01-Jan-1852,36.0375985518754,426336.010336807,4025387.58213766
usa_NC_0048_0036,01-Jan-1852,33.9757486661251,426343.785905969,4025338.14802794
usa_NC_0048_0035,01-Jan-1852,31.8579904068274,426351.506563958,4025288.70339657
usa_NC_0048_0034,01-Jan-1852,29.7673535139852,426359.253933603,4025239.26349879
usa_NC_0048_0033,01-Jan-1852,27.9764284367025,426367.296008779,4025189.87830621
usa_NC_0048_0032,01-Jan-1852,26.3222496133558,426375.472564349,4025140.51798178
usa_NC_0048_0031,01-Jan-1852,24.7305088145104,426383.710532525,4025091.16896622
usa_NC_0048_0030,01-Jan-1852,23.7047637949486,426392.504948041,4025041.92373121
usa_NC_0048_0029,01-Jan-1852,22.7280216493486,426401.347543128,4024992.6874644
usa_NC_0048_0028,01-Jan-1852,21.6320554703843,426410.072946256,4024943.42923293
usa_NC_0048_0027,01-Jan-1852,22.0537065159424,426420.292106453,4024894.44055154
usa_NC_0048_0026,01-Jan-1852,23.0863651514833,426431.120913629,4024845.51912897
usa_NC_0048_0025,01-Jan-1852,24.0454357707372,426441.877198518,4024796.58509269
usa_NC_0048_0024,01-Jan-1852,25.0207849098829,426452.649289036,4024747.65503345
usa_NC_0048_0023,01-Jan-1852,25.9824598645432,426463.407747985,4024698.72340809
usa_NC_0048_0022,01-Jan-1852,27.0634137274815,426474.283220246,4024649.81492144
usa_NC_0048_0021,01-Jan-1852,27.9850274192722,426485.001924836,4024600.87779677
usa_NC_0048_0020,01-Jan-1852,29.0766069321794,426495.887438229,4024551.9732865
usa_NC_0048_0019,01-Jan-1852,30.1570779904437,426506.761826763,4024503.06775933
usa_NC_0048_0018,01-Jan-1852,31.2797559957489,426517.677475662,4024454.17114493
usa_NC_0048_0017,01-Jan-1852,32.370430266219,426528.561469005,4024405.26962183
usa_NC_0048_0016,01-Jan-1852,33.4945579430196,426539.4781165,4024356.37540821
usa_NC_0048_0015,01-Jan-1852,34.9128704245431,426550.683498347,4024307.53757575
usa_NC_0048_0014,01-Jan-1852,36.2725778480326,426561.831071646,4024258.6899592
usa_NC_0048_0013,01-Jan-1852,37.6247894834432,426572.971038191,4024209.84215636
usa_NC_0048_0012,01-Jan-1852,38.9685685314607,426584.102480448,4024160.99397815
usa_NC_0048_0011,01-Jan-1852,40.3471745226589,426595.267876387,4024112.15361566
usa_NC_0048_0010,01-Jan-1852,42.4501224614796,426607.144241429,4024063.4518384
usa_NC_0048_0009,01-Jan-1852,45.0144166110267,426619.473214596,4024014.83943291
usa_NC_0048_0008,01-Jan-1852,43.9054554103122,426628.195595622,4023965.53000758
usa_NC_0048_0007,01-Jan-1852,40.3310561478647,426634.497796376,4023915.7501781
usa_NC_0048_0006,01-Jan-1852,36.7209268774222,426640.765333153,4023865.96147886
usa_NC_0048_0005,01-Jan-1852,35.9783666165795,426649.847929689,4023816.71925747
usa_NC_0048_0004,01-Jan-1852,36.6504350641435,426660.31898313,4023767.74796537
usa_NC_0048_0003,01-Jan-1852,37.2870553302046,426670.755094846,4023718.77063172
usa_NC_0048_0002,01-Jan-1852,37.9970146282185,426681.263029608,4023669.8081404
usa_NC_0048_0001,01-Jan-1852,35.0175062180951,426688.14838539,4023620.14589669
usa_NC_0047_0201,01-Jan-1852,31.3869638642327,426694.393311587,4023570.36617498
usa_NC_0047_0200,01-Jan-1852,26.7613461998953,426699.662231057,4023520.39257953
usa_NC_0047_0199,01-Jan-1852,23.8712449499881,426706.63439151,4023470.75220511
usa_NC_0047_0198,01-Jan-1852,25.8751342902606,426718.463900237,4023421.77938779
usa_NC_0047_0197,01-Jan-1852,29.6301533191127,426732.022775842,4023373.08872711
usa_NC_0047_0196,01-Jan-1852,33.3504797978885,426745.545016763,4023324.4043533
usa_NC_0047_0195,01-Jan-1852,36.1151127409694,426758.128304905,4023275.54165127
usa_NC_0047_0194,01-Jan-1852,38.8829407404646,426770.712810041,4023226.68916432
usa_NC_0047_0193,01-Jan-1852,41.5405866229385,426783.187529886,4023177.82379066
usa_NC_0047_0192,01-Jan-1852,42.0928789737809,426793.599965305,4023128.53459069
usa_NC_0047_0191,01-Jan-1852,40.4500183854125,426801.86455352,4023078.79147845
usa_NC_0047_0190,01-Jan-1852,38.7637442926189,426810.08797511,4023029.03282689
usa_NC_0047_0189,01-Jan-1852,40.2957646064406,426821.458861655,4022979.94703321
usa_NC_0047_0188,01-Jan-1852,36.401565172453,426827.526119034,4022929.71090929
usa_NC_0047_0187,01-Jan-1852,40.0779629984727,426840.991686501,4022881.08596916
usa_NC_0047_0186,01-Jan-1852,44.5806185497358,426855.261513908,4022832.65285969
usa_NC_0047_0185,01-Jan-1852,49.3296735872646,426869.768684056,4022784.289451
usa_NC_0047_0184,01-Jan-1852,54.3935327371337,426884.579674309,4022736.01215542
usa_NC_0047_0183,01-Jan-1852,59.4374836209881,426899.367658921,4022687.74839065
usa_NC_0047_0182,01-Jan-1852,64.6042993484371,426914.271872749,4022639.52998863
usa_NC_0047_0181,01-Jan-1852,66.034046632034,426925.52998395,4022590.48663411
usa_NC_0047_0180,01-Jan-1852,67.5117037324271,426936.833829429,4022541.45890673
usa_NC_0047_0179,01-Jan-1852,63.6604042160798,426942.946548023,4022491.21420941
usa_NC_0047_0178,01-Jan-1852,59.7620798316457,426949.014846389,4022440.9518251
usa_NC_0047_0177,01-Jan-1852,56.323367455484,426955.525835419,4022390.81959308
usa_NC_0047_0176,01-Jan-1852,60.7244035223093,426969.666868981,4022342.51242058
usa_NC_0047_0175,01-Jan-1852,70.168655213939,426988.710465814,4022295.40807379
usa_NC_0047_0174,01-Jan-1852,87.4669905637138,427015.384939217,4022250.19777972
usa_NC_0047_0173,01-Jan-1852,94.919739246744,427032.479311006,4022202.68482954
usa_NC_0047_0172,01-Jan-1852,96.3544712178327,427043.718337317,4022153.76242134
usa_NC_0047_0171,01-Jan-1852,94.0720141705606,427051.32622218,4022104.04164013
usa_NC_0047_0170,01-Jan-1852,95.0872257058536,427062.139502648,4022055.10888109
usa_NC_0047_0169,01-Jan-1852,101.492569886789,427078.189049547,4022007.47939697
usa_NC_0047_0168,01-Jan-1852,105.773111837136,427092.174457384,4021959.33611512
usa_NC_0047_0167,01-Jan-1852,110.154040346992,427106.257296924,4021911.21755218
usa_NC_0047_0166,01-Jan-1852,114.511663256776,427120.317436862,4021863.09365087
usa_NC_0047_0165,01-Jan-1852,119.60970943621,427135.096219164,4021815.15200288
usa_NC_0047_0164,01-Jan-1852,125.998841669951,427151.127735464,4021767.53001605
usa_NC_0047_0163,01-Jan-1852,132.445191946753,427167.214091589,4021719.92559156
usa_NC_0047_0162,01-Jan-1852,138.827436827438,427183.237553901,4021672.30876162
usa_NC_0047_0161,01-Jan-1852,145.38006573076,427199.425620772,4021624.73771115
usa_NC_0047_0160,01-Jan-1852,151.413204399521,427215.109093704,4021577.04071847
usa_NC_0047_0159,01-Jan-1852,156.657619787865,427230.027117238,4021529.14922252
usa_NC_0047_0158,01-Jan-1852,161.982139332094,427245.022476216,4021481.27950731
usa_NC_0047_0157,01-Jan-1852,168.426692726776,427261.103304961,4021433.69357386
usa_NC_0047_0156,01-Jan-1852,176.295472307974,427278.563946198,4021386.47080845
usa_NC_0047_0155,01-Jan-1852,183.935748993928,427295.802002223,4021339.19582188
usa_NC_0047_0154,01-Jan-1852,185.112578098525,427306.775887943,4021290.28411843
usa_NC_0047_0153,01-Jan-1852,186.271962854775,427317.733770824,4021241.36347527
usa_NC_0047_0152,01-Jan-1852,187.427212199902,427328.688551991,4021192.43724996
usa_NC_0047_0151,01-Jan-1852,187.780355635015,427338.867360127,4021143.3008899
usa_NC_0047_0150,01-Jan-1852,189.320751311177,427350.197046761,4021094.46401803
usa_NC_0047_0149,01-Jan-1852,191.148838004241,427361.806077896,4021045.69737785
usa_NC_0047_0148,01-Jan-1852,191.852058114589,427372.285351154,4020996.84392726
usa_NC_0047_0147,01-Jan-1852,191.595985853982,427381.824443112,4020947.79993046
usa_NC_0047_0146,01-Jan-1852,191.266765780081,427391.291703977,4020898.74210746
usa_NC_0047_0145,01-Jan-1852,191.364241080055,427401.171588521,4020849.79691943
usa_NC_0047_0144,01-Jan-1852,191.666915522641,427411.249673086,4020800.90705892
usa_NC_0047_0143,01-Jan-1852,192.034423494712,427421.390019799,4020752.03648086
usa_NC_0047_0142,01-Jan-1852,192.318671742934,427431.449111346,4020703.14763396
usa_NC_0047_0141,01-Jan-1852,193.879957248549,427442.745716477,4020654.58292154
usa_NC_0047_0140,01-Jan-1852,195.560531526224,427454.157837657,4020606.04889102
usa_NC_0047_0139,01-Jan-1852,197.398077793333,427465.722079743,4020557.5546671
usa_NC_0047_0138,01-Jan-1852,197.784473416729,427475.878643201,4020508.69932389
usa_NC_0047_0137,01-Jan-1852,197.889230322538,427485.761425889,4020459.77679275
usa_NC_0047_0136,01-Jan-1852,198.130455983491,427495.775991878,4020410.89121085
usa_NC_0047_0135,01-Jan-1852,202.315001245604,427509.616936594,4020362.98097575
usa_NC_0047_0134,01-Jan-1852,207.100674762733,427524.04208392,4020315.21491531
usa_NC_0047_0133,01-Jan-1852,211.909535943476,427538.49256596,4020267.44040429
usa_NC_0047_0132,01-Jan-1852,215.613365871093,427551.87625548,4020219.36520648
usa_NC_0047_0131,01-Jan-1852,219.269367509079,427565.213915195,4020171.2762765
usa_NC_0047_0130,01-Jan-1852,223.210430314871,427578.828820299,4020123.25466203
usa_NC_0047_0129,01-Jan-1852,227.274393944544,427592.563569673,4020075.26050285
usa_NC_0047_0128,01-Jan-1852,221.984457553423,427597.212156187,4020025.00106202
usa_NC_0047_0127,01-Jan-1852,218.592227053357,427603.702657843,4019975.20856782
usa_NC_0047_0126,01-Jan-1852,216.199969297457,427611.163471393,4019925.66343956
usa_NC_0047_0125,01-Jan-1852,215.632726818705,427620.396743761,4019876.5618807
usa_NC_0047_0124,01-Jan-1852,217.46917933247,427631.965584072,4019828.0390638
usa_NC_0047_0123,01-Jan-1852,219.339366422459,427643.567166054,4019779.52455327
usa_NC_0047_0122,01-Jan-1852,220.738628804131,427654.717418301,4019730.8653914
usa_NC_0047_0121,01-Jan-1852,222.213765281791,427665.966007163,4019682.10132528
usa_NC_0047_0120,01-Jan-1852,223.561548823357,427677.090847012,4019633.30662415
usa_NC_0047_0119,01-Jan-1852,232.032099294031,427695.139159525,4019586.21395447
usa_NC_0047_0118,01-Jan-1852,235.576777384294,427708.399137542,4019537.94565435
usa_NC_0047_0117,01-Jan-1852,228.875157731753,427711.700313515,4019487.22490442
usa_NC_0047_0116,01-Jan-1852,232.319452552807,427724.862906107,4019438.93167058
usa_NC_0047_0115,01-Jan-1852,240.020584673622,427742.162374103,4019391.65991962
usa_NC_0047_0114,01-Jan-1852,245.456413559981,427757.259938964,4019343.84677387
usa_NC_0047_0113,01-Jan-1852,246.417645098625,427768.008976084,4019294.96003598
usa_NC_0047_0112,01-Jan-1852,247.464422144808,427778.841227105,4019246.09342973
usa_NC_0047_0111,01-Jan-1852,248.380879189519,427789.546930244,4019197.19505322
usa_NC_0047_0110,01-Jan-1852,259.99950352335,427810.65137153,4019150.87396472
usa_NC_0047_0109,01-Jan-1852,261.911942892906,427822.324515259,4019102.21695888
usa_NC_0047_0108,01-Jan-1852,263.89982107308,427834.07096109,4019053.57810944
usa_NC_0047_0107,01-Jan-1852,262.652953315089,427842.674841894,4019004.15792381
usa_NC_0047_0106,01-Jan-1852,261.257398615804,427851.134594762,4018954.70021293
usa_NC_0047_0105,01-Jan-1852,269.52682321065,427868.983543375,4018907.57882735
usa_NC_0047_0104,01-Jan-1852,280.635604092168,427889.590142935,4018861.14723654
usa_NC_0047_0103,01-Jan-1852,282.80792934777,427901.515617226,4018812.55375209
usa_NC_0047_0102,01-Jan-1852,278.781145282604,427907.419884748,4018762.45667006
usa_NC_0047_0101,01-Jan-1852,281.232015568778,427919.616224384,4018713.92917538
usa_NC_0047_0100,01-Jan-1852,286.069860752566,427934.130864131,4018665.98150952
usa_NC_0047_0099,01-Jan-1852,290.44319036768,427948.194183817,4018617.92185173
usa_NC_0047_0098,01-Jan-1852,294.209916633456,427961.668258427,4018569.71531256
usa_NC_0047_0097,01-Jan-1852,298.053004656433,427975.222755746,4018521.49600569
usa_NC_0047_0096,01-Jan-1852,301.76545981762,427988.650625523,4018473.24373059
usa_NC_0047_0095,01-Jan-1852,305.353524293623,428001.957539561,4018424.96195918
usa_NC_0047_0094,01-Jan-1852,308.663698084632,428014.994506098,4018376.6129441
usa_NC_0047_0093,01-Jan-1852,312.126613894078,428028.179623318,4018328.30201725
usa_NC_0047_0092,01-Jan-1852,315.556764283259,428041.332792286,4018279.98375935
usa_NC_0047_0091,01-Jan-1852,320.925660781254,428056.367514952,4018232.14352282
usa_NC_0047_0090,01-Jan-1852,326.23465207858,428071.34364105,4018184.2908107
usa_NC_0047_0089,01-Jan-1852,331.623215020456,428086.39653861,4018136.45998414
usa_NC_0047_0088,01-Jan-1852,336.945067842418,428101.384245316,4018088.61495466
usa_NC_0047_0087,01-Jan-1852,338.56742632331,428112.782084734,4018039.85530225
usa_NC_0047_0086,01-Jan-1852,339.579843778034,428123.588338611,4017990.94344784
usa_NC_0047_0085,01-Jan-1852,340.643093500241,428134.444157713,4017942.04296324
usa_NC_0047_0084,01-Jan-1852,341.652340160807,428145.247839751,4017893.12779773
usa_NC_0047_0083,01-Jan-1852,342.703942190207,428156.091110841,4017844.23066631
usa_NC_0047_0082,01-Jan-1852,343.594384570916,428166.773357496,4017795.31691396
usa_NC_0047_0081,01-Jan-1852,344.50085577525,428177.471286329,4017746.40648216
usa_NC_0047_0080,01-Jan-1852,345.421691419092,428188.183278196,4017697.49897985
usa_NC_0047_0079,01-Jan-1852,346.667569445239,428199.210618536,4017648.67214743
usa_NC_0047_0078,01-Jan-1852,347.857288306296,428210.183603902,4017599.83073009
usa_NC_0047_0077,01-Jan-1852,348.996833446448,428221.108053293,4017550.97615293
usa_NC_0047_0076,01-Jan-1852,350.193485821646,428232.08798861,4017502.13533929
usa_NC_0047_0075,01-Jan-1852,351.463397249691,428243.139069561,4017453.31234985
usa_NC_0047_0074,01-Jan-1852,353.818122065631,428255.242053061,4017404.76138417
usa_NC_0047_0073,01-Jan-1852,356.749718558991,428267.904344276,4017356.35538774
usa_NC_0047_0072,01-Jan-1852,359.688721696266,428280.573807658,4017307.95129748
usa_NC_0047_0071,01-Jan-1852,362.901248282165,428293.508447407,4017259.61604008
usa_NC_0047_0070,01-Jan-1852,366.59649368568,428306.911026291,4017211.40250336
usa_NC_0047_0069,01-Jan-1852,372.123767602789,428322.089462223,4017163.65132075
usa_NC_0047_0068,01-Jan-1852,377.459154131177,428337.081698498,4017115.85269029
usa_NC_0047_0067,01-Jan-1852,382.340963385675,428351.638147249,4017067.92015876
usa_NC_0047_0066,01-Jan-1852,387.268526786781,428366.256342242,4017019.91212348
usa_NC_0047_0065,01-Jan-1852,392.183752939019,428380.86194985,4016971.9041194
usa_NC_0047_0064,01-Jan-1852,400.883939234099,428399.133564456,4016924.86586502
usa_NC_0047_0063,01-Jan-1852,398.955962071436,428407.109149073,4016875.11399699
usa_NC_0047_0062,01-Jan-1852,398.727270319726,428416.732052908,4016825.79030542
usa_NC_0047_0061,01-Jan-1852,398.617572732537,428426.471319927,4016776.49155291
usa_NC_0047_0060,01-Jan-1852,401.226968022328,428438.843905837,4016727.89105799
usa_NC_0047_0059,01-Jan-1852,406.315448077121,428453.616096263,4016679.93357931
usa_NC_0047_0058,01-Jan-1852,415.009555931553,428471.8767593,4016632.91911052
usa_NC_0047_0057,01-Jan-1852,419.526835462711,428486.094288683,4016584.82235058
usa_NC_0047_0056,01-Jan-1852,419.258487857966,428495.681935421,4016535.47272266
usa_NC_0047_0055,01-Jan-1852,426.24650317036,428512.288949856,4016488.02701312
usa_NC_0047_0054,01-Jan-1852,434.057844690389,428529.690770988,4016440.80548135
usa_NC_0047_0053,01-Jan-1852,430.480684094421,428536.080188008,4016390.57509715
usa_NC_0047_0052,01-Jan-1852,432.879412187931,428548.248561913,4016341.92145575
usa_NC_0047_0051,01-Jan-1852,425.323147295815,428550.795827704,4016290.61203591
usa_NC_0047_0050,01-Jan-1852,429.325031378154,428564.515558472,4016242.37622437
usa_NC_0047_0049,01-Jan-1852,437.270652481713,428582.045165356,4016195.20047508
usa_NC_0047_0048,01-Jan-1852,441.070741320634,428595.568651446,4016146.91692189
usa_NC_0047_0047,01-Jan-1852,440.762421699505,428605.117682058,4016097.55655397
usa_NC_0047_0046,01-Jan-1852,445.516598589109,428619.556032031,4016049.56368555
usa_NC_0047_0045,01-Jan-1852,450.46900694951,428634.185341495,4016001.62682079
usa_NC_0047_0044,01-Jan-1851,438.997783888168,428632.958327687,4015949.22606779
usa_NC_0047_0043,01-Jan-1851,440.398801167519,428644.160696443,4015900.31505123
usa_NC_0047_0042,01-Jan-1851,441.888592931645,428655.44920702,4015851.42599237
usa_NC_0047_0041,01-Jan-1851,443.382889869903,428666.742791502,4015802.53453308
usa_NC_0047_0040,01-Jan-1851,444.797459074133,428677.960323561,4015753.61679332
usa_NC_0047_0039,01-Jan-1851,441.751507347999,428684.875710183,4015703.46518333
usa_NC_0047_0038,01-Jan-1851,433.447777898388,428686.727676819,4015651.82075819
usa_NC_0047_0037,01-Jan-1851,432.95615877067,428696.118185156,4015602.31826106
usa_NC_0047_0036,01-Jan-1851,440.791449024822,428713.539775413,4015555.12001499
usa_NC_0047_0035,01-Jan-1851,442.909076318396,428725.447963999,4015506.33389409
usa_NC_0047_0034,01-Jan-1851,444.914093897873,428737.248476968,4015457.51194013
usa_NC_0047_0033,01-Jan-1851,450.695851535806,428752.689819589,4015409.7437831
usa_NC_0047_0032,01-Jan-1851,456.390449459908,428768.04684386,4015361.9527837
usa_NC_0047_0031,01-Jan-1851,461.194323195322,428782.545407062,4015313.9122041
usa_NC_0047_0030,01-Jan-1851,465.393018124007,428796.461008351,4015265.70056971
usa_NC_0047_0029,01-Jan-1851,469.572123565413,428810.357937158,4015217.48240821
usa_NC_0047_0028,01-Jan-1940,511.160960522009,428860.278610947,4015179.90136002
usa_NC_0047_0027,01-Jan-1940,514.339930567296,428873.206853171,4015131.42686886
usa_NC_0047_0026,01-Jan-1940,524.081761796019,428892.453140072,4015084.82682537
usa_NC_0047_0025,01-Jan-1940,529.117648921623,428907.168546938,4015036.88511492
usa_NC_0047_0024,01-Jan-1940,530.094089358599,428917.977521706,4014987.77604233
usa_NC_0047_0023,01-Jan-1940,538.341646379008,428935.783444806,4014940.75837552
usa_NC_0047_0022,01-Jan-1940,543.454155803102,428950.572444565,4014892.83940594
usa_NC_0047_0021,01-Jan-1940,551.18680126409,428967.88135672,4014845.68121517
usa_NC_0047_0020,01-Jan-1940,554.844289047703,428981.270519127,4014797.34213073
usa_NC_0047_0019,01-Jan-1940,556.037283409315,428992.290538163,4014748.28205521
usa_NC_0047_0018,01-Jan-1940,559.274831868852,429005.27716375,4014699.81433559
usa_NC_0047_0017,01-Jan-1940,560.970318014337,429016.777668449,4014650.91410077
usa_NC_0047_0016,01-Jan-1940,564.96995806532,429030.473378303,4014602.78704689
