id,date_init,x_init,UTM_E_init,UTM_N_init,date_now,x_now,UTM_E_now,UTM_N_now,dx
usa_NC_0047_0155,01-Jan-1852,183.935748993928,427295.802002223,4021339.19582188,15-Mar-2018,5.14114022639751,427122.52215812,4021293.90889631,-178.79460876753
usa_NC_0047_0156,01-Jan-1852,176.295472307974,427278.563946198,4021386.47080845,15-Mar-2018,2.98372244203347,427110.571570247,4021342.70413594,-173.311749865941
usa_NC_0047_0157,01-Jan-1852,168.426692726776,427261.103304961,4021433.69357386,15-Mar-2018,0.798070067406115,427098.594213536,4021391.48924701,-167.62862265937
usa_NC_0047_0158,01-Jan-1852,161.982139332094,427245.022476216,4021481.27950731,15-Mar-2018,-2.95803927342058,427085.094715145,4021439.87719773,-164.940178605515
usa_NC_0047_0159,01-Jan-1852,156.657619787865,427230.027117238,4021529.14922252,15-Mar-2018,-7.39102978031951,427070.938922352,4021488.09515758,-164.048649568185
usa_NC_0047_0160,01-Jan-1852,151.413204399521,427215.109093704,4021577.04071847,15-Mar-2018,-5.95236884156293,427062.478040673,4021537.77850189,-157.365573241084
usa_NC_0047_0161,01-Jan-1852,145.38006573076,427199.425620772,4021624.73771115,15-Mar-2018,-9.89512496327188,427048.798519697,4021586.11483682,-155.275190694032
usa_NC_0047_0162,01-Jan-1852,138.827436827438,427183.237553901,4021672.30876162,15-Mar-2018,-13.058930527116,427035.874810543,4021634.64403183,-151.886367354554
usa_NC_0047_0163,01-Jan-1852,132.445191946753,427167.214091589,4021719.92559156,15-Mar-2018,-16.8508928221308,427022.341855453,4021683.01644369,-149.296084768884
usa_NC_0047_0164,01-Jan-1852,125.998841669951,427151.127735464,4021767.53001605,15-Mar-2018,-20.4070604313965,427009.037848902,4021731.44644449,-146.405902101347
usa_NC_0047_0165,01-Jan-1852,119.60970943621,427135.096219164,4021815.15200288,15-Mar-2018,-21.8083900107868,426997.825661918,4021780.40500138,-141.418099446997
usa_NC_0047_0166,01-Jan-1852,114.511663256776,427120.317436862,4021863.09365087,15-Mar-2018,-22.2177851438728,426987.577297456,4021829.60237753,-136.729448400649
usa_NC_0047_0167,01-Jan-1852,110.154040346992,427106.257296924,4021911.21755218,15-Mar-2018,-21.4867974197387,426978.437346277,4021879.07256476,-131.640837766731
usa_NC_0047_0168,01-Jan-1852,105.773111837136,427092.174457384,4021959.33611512,15-Mar-2018,-23.8750225064559,426966.269725152,4021927.77603905,-129.648134343592
usa_NC_0047_0169,01-Jan-1852,101.492569886789,427078.189049547,4022007.47939697,15-Mar-2018,-26.1626352535413,426954.200357824,4021976.50127041,-127.65520514033
usa_NC_0047_0170,01-Jan-1852,95.0872257058536,427062.139502648,4022055.10888109,15-Mar-2018,-28.4771303428452,426942.105437273,4022025.21719078,-123.564356048699
usa_NC_0047_0171,01-Jan-1852,94.0720141705606,427051.32622218,4022104.04164013,15-Mar-2018,-31.5945468611808,426929.230968557,4022073.73670584,-125.666561031741
usa_NC_0047_0172,01-Jan-1852,96.3544712178327,427043.718337317,4022153.76242134,15-Mar-2018,-30.4153948258181,426920.53192276,4022123.28755844,-126.769866043651
usa_NC_0047_0173,01-Jan-1852,94.919739246744,427032.479311006,4022202.68482954,15-Mar-2018,-32.3577631662893,426908.763736546,4022172.26745563,-127.277502413033
usa_NC_0047_0174,01-Jan-1852,87.4669905637138,427015.384939217,4022250.19777972,15-Mar-2018,-34.3242561905599,426896.96354656,4022221.28439595,-121.791246754274
usa_NC_0047_0175,01-Jan-1852,70.168655213939,426988.710465814,4022295.40807379,15-Mar-2018,-35.044431936044,426886.375244463,4022270.59693776,-105.213087149983
usa_NC_0047_0176,01-Jan-1852,60.7244035223093,426969.666868981,4022342.51242058,15-Mar-2018,-36.1018359769887,426875.458459754,4022319.83234935,-96.826239499298
usa_NC_0047_0177,01-Jan-1852,56.323367455484,426955.525835419,4022390.81959308,15-Mar-2018,-40.9085587180962,426860.891956395,4022368.19838752,-97.2319261735802
usa_NC_0047_0178,01-Jan-1852,59.7620798316457,426949.014846389,4022440.9518251,15-Mar-2018,-44.9707803720248,426847.047337672,4022416.75126383,-104.73286020367
usa_NC_0047_0179,01-Jan-1852,63.6604042160798,426942.946548023,4022491.21420941,15-Mar-2018,-41.9785568241959,426840.059330998,4022466.99210023,-105.638961040276
usa_NC_0047_0180,01-Jan-1852,67.5117037324271,426936.833829429,4022541.45890673,15-Mar-2018,-38.233677264574,426833.804541094,4022517.40468163,-105.745380997001
usa_NC_0047_0181,01-Jan-1852,66.034046632034,426925.52998395,4022590.48663411,15-Mar-2018,-41.4166694922842,426820.800126506,4022566.23984134,-107.450716124318
usa_NC_0047_0182,01-Jan-1852,64.6042993484371,426914.271872749,4022639.52998863,15-Mar-2018,-44.1517361897659,426808.230239289,4022615.18636579,-108.756035538203
usa_NC_0047_0183,01-Jan-1852,59.4374836209881,426899.367658921,4022687.74839065,15-Mar-2018,-43.4261770893891,426799.033973987,4022664.910666,-102.863660710377
usa_NC_0047_0184,01-Jan-1852,54.3935327371337,426884.579674309,4022736.01215542,15-Mar-2018,-42.9766972137431,426789.56894506,4022714.5710424,-97.3702299508768
usa_NC_0047_0185,01-Jan-1852,49.3296735872646,426869.768684056,4022784.289451,15-Mar-2018,-42.9461831442059,426779.695372318,4022764.13781303,-92.2758567314705
usa_NC_0047_0186,01-Jan-1852,44.5806185497358,426855.261513908,4022832.65285969,15-Mar-2018,-44.9995856132591,426767.786990886,4022813.25265809,-89.5802041629949
usa_NC_0047_0187,01-Jan-1852,40.0779629984727,426840.991686501,4022881.08596916,15-Mar-2018,-46.2061815538018,426756.704422681,4022862.55633997,-86.2841445522745
usa_NC_0047_0188,01-Jan-1852,36.401565172453,426827.526119034,4022929.71090929,15-Mar-2018,-45.8860944926701,426747.112979823,4022912.1890075,-82.2876596651231
usa_NC_0047_0189,01-Jan-1852,40.2957646064406,426821.458861655,4022979.94703321,15-Mar-2018,-46.3938666709837,426736.71256579,4022961.64524813,-86.6896312774243
usa_NC_0047_0190,01-Jan-1852,38.7637442926189,426810.08797511,4023029.03282689,15-Mar-2018,-49.3280909728837,426723.938945164,4023010.59496803,-88.0918352655026
usa_NC_0047_0191,01-Jan-1852,40.4500183854125,426801.86455352,4023078.79147845,15-Mar-2018,-51.9435887235022,426711.475104279,4023059.62099422,-92.3936071089147
usa_NC_0047_0192,01-Jan-1852,42.0928789737809,426793.599965305,4023128.53459069,15-Mar-2018,-46.4027736627859,426706.991809372,4023110.33356529,-88.4956526365668
usa_NC_0047_0193,01-Jan-1852,41.5405866229385,426783.187529886,4023177.82379066,15-Mar-2018,-44.2566256859036,426699.189141468,4023160.3334864,-85.7972123088421
usa_NC_0047_0194,01-Jan-1852,38.8829407404646,426770.712810041,4023226.68916432,15-Mar-2018,-47.5153931468813,426686.0945672,4023209.23313446,-86.3983338873459
usa_NC_0047_0195,01-Jan-1852,36.1151127409694,426758.128304905,4023275.54165127,15-Mar-2018,-52.9840404629913,426670.832579856,4023257.70162918,-89.0991532039607
usa_NC_0047_0196,01-Jan-1852,33.3504797978885,426745.545016763,4023324.4043533,15-Mar-2018,-54.5492434094704,426659.392575534,4023306.96397285,-87.8997232073589
usa_NC_0047_0197,01-Jan-1852,29.6301533191127,426732.022775842,4023373.08872711,15-Mar-2018,-52.1698289027217,426651.819166537,4023357.00702775,-81.7999822218344
usa_NC_0047_0198,01-Jan-1852,25.8751342902606,426718.463900237,4023421.77938779,15-Mar-2018,-52.3248103225951,426641.761731351,4023406.54727407,-78.1999446128557
usa_NC_0047_0199,01-Jan-1852,23.8712449499881,426706.63439151,4023470.75220511,15-Mar-2018,-54.7284637211069,426629.516512328,4023455.56034182,-78.599708671095
usa_NC_0047_0200,01-Jan-1852,26.7613461998953,426699.662231057,4023520.39257953,15-Mar-2018,-55.3382933305993,426619.106533377,4023504.54361833,-82.0996395304946
usa_NC_0047_0201,01-Jan-1852,31.3869638642327,426694.393311587,4023570.36617498,15-Mar-2018,-54.012597834314,426610.595723861,4023553.9003227,-85.3995616985467
usa_NC_0048_0001,01-Jan-1852,35.0175062180951,426688.14838539,4023620.14589669,15-Mar-2018,-52.5819741343812,426602.188016726,4023603.27654521,-87.5994803524763
usa_NC_0048_0002,01-Jan-1852,37.9970146282185,426681.263029608,4023669.8081404,15-Mar-2018,-55.5023341979067,426589.507916192,4023651.82900911,-93.4993488261252
usa_NC_0048_0003,01-Jan-1852,37.2870553302046,426670.755094846,4023718.77063172,15-Mar-2018,-63.5121098465206,426571.82967237,4023699.42119276,-100.799165176725
usa_NC_0048_0004,01-Jan-1852,36.6504350641435,426660.31898313,4023767.74796537,15-Mar-2018,-63.4485926034586,426562.074058487,4023748.56607856,-100.099027667602
usa_NC_0048_0005,01-Jan-1852,35.9783666165795,426649.847929689,4023816.71925747,15-Mar-2018,-60.620545717501,426555.031894897,4023798.24009228,-96.5989123340805
usa_NC_0048_0006,01-Jan-1852,36.7209268774222,426640.765333153,4023865.96147886,15-Mar-2018,-60.8778122648409,426544.961467824,4023847.32336232,-97.5987391422631
usa_NC_0048_0007,01-Jan-1852,40.3310561478647,426634.497796376,4023915.7501781,15-Mar-2018,-61.6674451623112,426534.368329119,4023896.30564707,-101.998501310176
usa_NC_0048_0008,01-Jan-1852,43.9054554103122,426628.195595622,4023965.53000758,15-Mar-2018,-62.4927802838947,426523.739970301,4023945.28198697,-106.398235694207
usa_NC_0048_0009,01-Jan-1852,45.0144166110267,426619.473214596,4024014.83943291,15-Mar-2018,-63.0835744877486,426513.341713942,4023994.30374279,-108.097991098775
usa_NC_0048_0010,01-Jan-1852,42.4501224614796,426607.144241429,4024063.4518384,15-Mar-2018,-63.3476874003291,426503.264072615,4024043.38817654,-105.797809861809
usa_NC_0048_0011,01-Jan-1852,40.3471745226589,426595.267876387,4024112.15361566,15-Mar-2018,-63.6504406852528,426493.148390493,4024092.46578692,-103.997615207912
usa_NC_0048_0012,01-Jan-1852,38.9685685314607,426584.102480448,4024160.99397815,15-Mar-2018,-63.1288508997427,426483.842116859,4024141.69969162,-102.097419431203
usa_NC_0048_0013,01-Jan-1852,37.6247894834432,426572.971038191,4024209.84215636,15-Mar-2018,-61.9724483088198,426475.159278829,4024191.05333707,-99.597237792263
usa_NC_0048_0014,01-Jan-1852,36.2725778480326,426561.831071646,4024258.6899592,15-Mar-2018,-60.724482370862,426466.566452754,4024240.42380505,-96.9970602188946
usa_NC_0048_0015,01-Jan-1852,34.9128704245431,426550.683498347,4024307.53757575,15-Mar-2018,-62.1839259509179,426455.314499423,4024289.28479393,-97.096796375461
usa_NC_0048_0016,01-Jan-1852,33.4945579430196,426539.4781165,4024356.37540821,15-Mar-2018,-62.6020021753393,426445.085192122,4024338.34249864,-96.0965601183589
usa_NC_0048_0017,01-Jan-1852,32.370430266219,426528.561469005,4024405.26962183,15-Mar-2018,-62.325904005394,426435.537680499,4024387.53082898,-94.696334271613
usa_NC_0048_0018,01-Jan-1852,31.2797559957489,426517.677475662,4024454.17114493,15-Mar-2018,-62.8163164359958,426425.237117806,4024436.57596833,-94.0960724317447
usa_NC_0048_0019,01-Jan-1852,30.1570779904437,426506.761826763,4024503.06775933,15-Mar-2018,-65.3386358296189,426412.940134211,4024485.24249617,-95.4957138200626
usa_NC_0048_0020,01-Jan-1852,29.0766069321794,426495.887438229,4024551.9732865,15-Mar-2018,-69.7186369478368,426398.817515725,4024533.56486058,-98.7952438800162
usa_NC_0048_0021,01-Jan-1852,27.9850274192722,426485.001924836,4024600.87779677,15-Mar-2018,-67.5100535227402,426391.168214445,4024583.11590514,-95.4950809420124
usa_NC_0048_0022,01-Jan-1852,27.0634137274815,426474.283220246,4024649.81492144,15-Mar-2018,-64.9315269038816,426383.882668211,4024632.7345177,-91.9949406313631
usa_NC_0048_0023,01-Jan-1852,25.9824598645432,426463.407747985,4024698.72340809,15-Mar-2018,-66.9120964550748,426372.117014715,4024681.50678766,-92.894556319618
usa_NC_0048_0024,01-Jan-1852,25.0207849098829,426452.649289036,4024747.65503345,15-Mar-2018,-64.173657062865,426364.988885155,4024731.15371255,-89.1944419727479
usa_NC_0048_0025,01-Jan-1852,24.0454357707372,426441.877198518,4024796.58509269,15-Mar-2018,-64.9486781018613,426354.407787995,4024780.15030572,-88.9941138725985
usa_NC_0048_0026,01-Jan-1852,23.0863651514833,426431.120913629,4024845.51912897,15-Mar-2018,-63.4075733477189,426346.103122356,4024829.57468897,-86.4939384992022
usa_NC_0048_0027,01-Jan-1852,22.0537065159424,426420.292106453,4024894.44055154,15-Mar-2018,-63.4399548398983,426336.25185438,4024878.70886277,-85.4936613558407
usa_NC_0048_0028,01-Jan-1852,21.6320554703843,426410.072946256,4024943.42923293,15-Mar-2018,-64.1614385644748,426325.735636993,4024927.65399074,-85.7934940348591
usa_NC_0048_0029,01-Jan-1852,22.7280216493486,426401.347543128,4024992.6874644,15-Mar-2018,-62.6653999095865,426317.401886295,4024976.99394029,-85.3934215589351
usa_NC_0048_0030,01-Jan-1852,23.7047637949486,426392.504948041,4025041.92373121,15-Mar-2018,-64.0883663632821,426306.198592071,4025025.79757484,-87.7931301582307
usa_NC_0048_0031,01-Jan-1852,24.7305088145104,426383.710532525,4025091.16896622,15-Mar-2018,-64.462403266682,426296.02640618,4025074.7941689,-89.1929120811924
usa_NC_0048_0032,01-Jan-1852,26.3222496133558,426375.472564349,4025140.51798178,15-Mar-2018,-62.4705850394243,426288.180056503,4025124.22509763,-88.7928346527801
usa_NC_0048_0033,01-Jan-1852,27.9764284367025,426367.296008779,4025189.87830621,15-Mar-2018,-63.5160752408301,426277.347709793,4025173.09874991,-91.4925036775326
usa_NC_0048_0034,01-Jan-1852,29.7673535139852,426359.253933603,4025239.26349879,15-Mar-2018,-64.5248029518552,426266.551437298,4025221.97948366,-94.2921564658404
usa_NC_0048_0035,01-Jan-1852,31.8579904068274,426351.506563958,4025288.70339657,15-Mar-2018,-63.7339375017259,426257.524385968,4025271.19025235,-95.5919279085533
usa_NC_0048_0036,01-Jan-1852,33.9757486661251,426343.785905969,4025338.14802794,15-Mar-2018,-66.315655435375,426245.181482618,4025319.78345074,-100.2914041015
usa_NC_0048_0037,01-Jan-1852,36.0375985518754,426336.010336807,4025387.58213766,15-Mar-2018,-68.1533381852873,426233.569988676,4025368.51344409,-104.190936737163
usa_NC_0048_0038,01-Jan-1852,38.3324260154445,426328.463884378,4025437.05861806,15-Mar-2018,-68.6581296253512,426223.268919467,4025417.48773772,-106.990555640796
usa_NC_0048_0039,01-Jan-1852,42.0060771974572,426322.273201794,4025486.7868821,15-Mar-2018,-68.8839905461823,426213.242057841,4025466.51326258,-110.89006774364
usa_NC_0048_0040,01-Jan-1852,45.4668140490071,426315.873279081,4025536.47569445,15-Mar-2018,-68.8228001774023,426203.497403438,4025515.59142828,-114.289614226409
usa_NC_0048_0041,01-Jan-1852,49.1332375744023,426309.675709567,4025586.2015383,15-Mar-2018,-68.7558946145405,426193.758344457,4025564.6707588,-117.889132188943
usa_NC_0048_0042,01-Jan-1852,54.1893536428811,426304.844728425,4025636.1804928,15-Mar-2018,-69.7990520047588,426182.927741601,4025613.54758923,-123.98840564764
usa_NC_0048_0043,01-Jan-1852,57.5645703244863,426298.361060329,4025685.85196255,15-Mar-2018,-71.0232337991274,426171.919067352,4025662.39173211,-128.587804123614
usa_NC_0048_0044,01-Jan-1852,57.43271811563,426288.42888281,4025734.8834082,15-Mar-2018,-72.3547978261527,426160.804725575,4025711.21667015,-129.787515941783
usa_NC_0048_0045,01-Jan-1852,57.348689059399,426278.543698272,4025783.92373971,15-Mar-2018,-73.638534292455,426149.737336152,4025760.05071984,-130.987223351854
usa_NC_0048_0046,01-Jan-1852,57.3235556321129,426268.716400079,4025832.97494887,15-Mar-2018,-74.1634400090525,426139.416084365,4025809.02336528,-131.486995641165
usa_NC_0048_0047,01-Jan-1852,58.2724067798736,426259.84687855,4025882.2036293,15-Mar-2018,-72.3144987783789,426131.429197108,4025858.42845121,-130.586905558253
usa_NC_0048_0048,01-Jan-1852,59.3027509133426,426251.057504542,4025931.44710541,15-Mar-2018,-74.7836186077475,426119.195936837,4025907.0475775,-134.08636952109
usa_NC_0048_0049,01-Jan-1852,60.2465457640451,426242.183028978,4025980.67477384,15-Mar-2018,-76.9393178723617,426107.27078142,4025955.72431375,-137.185863636407
usa_NC_0048_0050,01-Jan-1852,61.9500258407311,426234.055670951,4026030.04049487,15-Mar-2018,-77.1354474198065,426097.272648618,4026004.7577972,-139.085473260538
usa_NC_0048_0051,01-Jan-1852,64.3482838546802,426226.611638383,4026079.532266,15-Mar-2018,-75.7368875963994,426088.84279957,4026054.08119428,-140.08517145108
usa_NC_0048_0052,01-Jan-1852,66.8144184964194,426219.236341324,4026129.02645432,15-Mar-2018,-79.2700109136613,426075.566004739,4026102.49261958,-146.084429410081
usa_NC_0048_0053,01-Jan-1852,68.3764228523414,426210.97392516,4026178.34606251,15-Mar-2018,-79.6078043089046,426065.435188869,4026151.4671444,-147.984227161246
usa_NC_0048_0054,01-Jan-1852,69.1503437219112,426201.936450052,4026227.52252226,15-Mar-2018,-78.0339685353083,426057.18440761,4026200.78890656,-147.18431225722
usa_NC_0048_0055,01-Jan-1852,69.9570790351172,426192.931246584,4026276.70494489,15-Mar-2018,-75.9273717956862,426049.457585287,4026250.20742588,-145.884450830803
usa_NC_0048_0056,01-Jan-1852,70.8288368330236,426183.989989879,4026325.89918382,15-Mar-2018,-76.3554754139254,426039.23794731,4026299.1655688,-147.184312246949
usa_NC_0048_0057,01-Jan-1852,72.3955502529802,426175.732205935,4026375.21964246,15-Mar-2018,-78.9883144553492,426026.850010896,4026347.72324268,-151.383864708329
usa_NC_0048_0058,01-Jan-1852,73.9835243609009,426167.49533185,4026424.5439602,15-Mar-2018,-76.4004467811765,426019.596504916,4026397.22918413,-150.383971142077
usa_NC_0048_0059,01-Jan-1852,75.5211290073753,426159.208919892,4026473.85913307,15-Mar-2018,-73.7629593674319,426012.391799807,4026446.74413261,-149.284088374807
usa_NC_0048_0060,01-Jan-1852,77.3102337582955,426151.169851876,4026523.21998701,15-Mar-2018,-75.2735030194212,426001.107612498,4026495.50565294,-152.583736777717
usa_NC_0048_0061,01-Jan-1852,78.9478916012072,426142.981837384,4026572.5533445,31-Jan-2016,-72.0360157772311,425994.492990789,4026545.12958771,-150.983907378438
usa_NC_0048_0062,01-Jan-1852,80.2056831799923,426134.415139628,4026621.84319989,31-Jan-2016,-71.277885319857,425985.431072141,4026594.34778873,-151.483568499849
usa_NC_0048_0063,01-Jan-1852,81.1608914060989,426125.5491895,4026671.08644982,31-Jan-2016,-70.2223047219391,425976.658768396,4026643.63462833,-151.383196128038
usa_NC_0048_0064,01-Jan-1852,81.5701894506319,426116.146315334,4026720.2307203,31-Jan-2016,-69.7126302832635,425967.349549815,4026692.82246295,-151.282819733895
usa_NC_0048_0065,01-Jan-1852,79.977950573706,426104.774706491,4026769.01281474,31-Jan-2016,-69.0047445557366,425958.235278709,4026742.04624088,-148.982695129443
usa_NC_0048_0066,01-Jan-1852,78.4668457152943,426093.482749351,4026817.8103542,31-Jan-2016,-69.1156252129776,425948.315636491,4026791.1219795,-147.582470928272
usa_NC_0048_0067,01-Jan-1852,83.4622540290961,426088.590885722,4026867.78417703,31-Jan-2016,-70.8190125803244,425936.829443204,4026839.91027229,-154.28126660942
usa_NC_0048_0068,01-Jan-1852,89.3916615200683,426084.61808413,4026917.92515576,31-Jan-2016,-69.8885716024506,425927.933987454,4026889.17478448,-159.280233122519
usa_NC_0048_0069,01-Jan-1852,87.4044509246282,426072.857780344,4026966.63676248,31-Jan-2016,-70.175566595542,425917.840909286,4026938.21969564,-157.58001752017
usa_NC_0048_0070,01-Jan-1852,85.6896855425803,426061.365319292,4027015.39835599,31-Jan-2016,-69.6901857423409,425908.507602807,4026987.40409745,-155.379871284921
usa_NC_0048_0071,01-Jan-1852,93.2979890126703,426059.044741485,4027065.83891335,31-Jan-2016,-69.3804868773991,425899.001444186,4027036.55695662,-162.678475890069
usa_NC_0048_0072,01-Jan-1852,91.5815511481978,426047.550618658,4027114.60028781,31-Jan-2016,-69.5966727408882,425888.977872422,4027085.61539259,-161.178223889086
usa_NC_0048_0073,01-Jan-1852,91.9735114881,426038.130716542,4027163.74129286,31-Jan-2016,-68.3043813486788,425880.438378352,4027134.94517374,-160.277892836779
usa_NC_0048_0074,01-Jan-1852,94.6442732811852,426030.952910764,4027213.29143646,31-Jan-2016,-69.2326555272321,425869.714106003,4027183.87617104,-163.876928808417
usa_NC_0048_0075,01-Jan-1852,96.5348669895525,426023.007599924,4027262.70102389,31-Jan-2016,-68.1414746096948,425860.976735986,4027233.16986863,-164.676341599247
usa_NC_0048_0076,01-Jan-1852,98.4029295530236,426015.04019664,4027312.1061868,31-Jan-2016,-70.6722877530524,425848.675460348,4027281.81452923,-169.075217306076
usa_NC_0048_0077,01-Jan-1852,100.318718209847,426007.119831212,4027361.51951566,31-Jan-2016,-70.5557325364243,425838.97897865,4027330.9341646,-170.874450746271
usa_NC_0048_0078,01-Jan-1852,103.014388884808,425999.966979135,4027411.07189931,31-Jan-2016,-70.1592037686983,425829.557965653,4027380.10404301,-173.173592653506
usa_NC_0048_0079,01-Jan-1852,105.639277494209,425992.744603146,4027460.6109839,31-Jan-2016,-70.3333605171351,425819.575334676,4027429.17208351,-175.972638011344
usa_NC_0048_0080,01-Jan-1852,108.320498792122,425985.577789601,4027510.15949633,31-Jan-2016,-70.9510833675308,425809.156127349,4027478.16126062,-179.271582159653
usa_NC_0048_0081,01-Jan-1852,110.973931467381,425978.383761704,4027559.70238563,31-Jan-2016,-70.696714549505,425799.595085403,4027527.30641017,-181.670646016886
usa_NC_0048_0082,01-Jan-1852,113.546751659083,425971.110524197,4027609.23027907,31-Jan-2016,-69.6230866114747,425790.840302527,4027576.59766993,-183.169838270558
usa_NC_0048_0083,01-Jan-1852,114.465190800137,425962.209164609,4027658.4630872,31-Jan-2016,-68.6040934593639,425782.031772433,4027625.8790827,-183.069284259501
usa_NC_0048_0084,01-Jan-1852,115.052713314674,425952.982115333,4027707.63699865,31-Jan-2016,-67.8160294604077,425772.99597237,4027675.11933666,-182.868742775082
usa_NC_0048_0085,01-Jan-1852,112.810251392893,425940.96958711,4027756.30820447,31-Jan-2016,-67.35838090779,425763.634957231,4027724.30087648,-180.168632300683
usa_NC_0048_0086,01-Jan-1852,114.379467809402,425932.708709838,4027805.65691685,31-Jan-2016,-66.0885340654067,425755.073373484,4027773.62666117,-180.468001874809
usa_NC_0048_0087,01-Jan-1852,114.013610914068,425922.543117665,4027854.66225859,31-Jan-2016,-66.3538256283368,425745.000726532,4027822.68008619,-180.367436542405
usa_NC_0048_0088,01-Jan-1852,113.754723819251,425912.482718936,4027903.68707289,31-Jan-2016,-64.4125286515018,425737.100082686,4027872.12489771,-178.167252470753
usa_NC_0048_0089,01-Jan-1852,113.471862625034,425902.398625263,4027952.70811834,31-Jan-2016,-62.6951775939237,425728.979038352,4027921.52981056,-176.167040218958
usa_NC_0048_0090,01-Jan-1852,113.110768150497,425892.237420991,4028001.71580548,31-Jan-2016,-61.2560296685906,425720.584158017,4027970.88534472,-174.366797819088
usa_NC_0048_0091,01-Jan-1852,116.990296947958,425886.250885851,4028051.47309637,31-Jan-2016,-60.5752968636634,425711.442658928,4028020.10681192,-177.565593811621
usa_NC_0048_0092,01-Jan-1852,121.660421352018,425881.042879304,4028101.36899241,31-Jan-2016,-59.6038431856077,425702.587345012,4028069.37973983,-181.264264537626
usa_NC_0048_0093,01-Jan-1852,127.606641887939,425877.091472406,4028151.48870625,31-Jan-2016,-58.5560221774535,425693.807202203,4028118.66620945,-186.162664065393
usa_NC_0048_0094,01-Jan-1852,134.052174585028,425873.631997632,4028201.69475184,31-Jan-2016,-59.0084423853759,425683.549961937,4028167.68843322,-193.060616970404
usa_NC_0048_0095,01-Jan-1857,129.541460542054,425859.385277702,4028249.9710979,31-Jan-2016,-59.8192562515783,425672.939731431,4028216.64815871,-189.360716793632
usa_NC_0048_0096,01-Jan-1857,131.218575046963,425850.737016263,4028301.80906263,31-Jan-2016,-60.5726489388344,425662.304402189,4028266.02652564,-191.791223985797
usa_NC_0048_0097,01-Jan-1857,132.744832626688,425842.928158734,4028348.67646709,31-Jan-2016,-61.4135255059173,425651.745821224,4028314.5743583,-194.158358132605
usa_NC_0048_0098,01-Jan-1857,77.7654396326675,425778.983931844,4028388.10047916,31-Jan-2016,-62.1040647543741,425641.253633074,4028363.55715418,-139.869504387042
usa_NC_0048_0099,01-Jan-1857,133.245806827279,425823.810001162,4028446.9074982,31-Jan-2016,-62.8107445050605,425630.745429116,4028412.53772921,-196.056551332339
usa_NC_0048_0100,01-Jan-1857,132.566360094841,425813.335057688,4028495.86060381,31-Jan-2016,-63.4894829789641,425620.264615036,4028461.52382799,-196.055843073805
usa_NC_0048_0101,01-Jan-1857,132.442017686706,425803.411762035,4028544.88592612,31-Jan-2016,-64.213564285003,425609.749549977,4028510.44993302,-196.655581971709
usa_NC_0048_0102,01-Jan-1857,134.214948502058,425795.358139535,4028594.23707556,31-Jan-2016,-63.7403622452448,425600.41618841,4028559.57245827,-197.955310747303
usa_NC_0048_0103,01-Jan-1857,135.90561518347,425787.223503127,4028643.57382962,31-Jan-2016,-62.3496503165939,425591.986370551,4028608.85564903,-198.255265500064
usa_NC_0048_0104,01-Jan-1857,136.565528956018,425778.073807597,4028692.73006893,31-Jan-2016,-61.2898491498886,425583.230681191,4028658.08088291,-197.855378105907
usa_NC_0048_0105,01-Jan-1857,136.631279594711,425768.33899508,4028741.78225462,31-Jan-2016,-60.824210742519,425573.889871806,4028707.20208027,-197.45549033723
usa_NC_0048_0106,01-Jan-1857,136.7116184798,425758.618550659,4028790.83698531,31-Jan-2016,-60.3439841160366,425564.563430795,4028756.32582111,-197.055602595837
usa_NC_0048_0107,01-Jan-1857,139.141580510593,425751.787542786,4028837.42274714,31-Jan-2016,-59.9465099445965,425555.250829877,4028804.95798965,-199.08809045519
usa_NC_0048_0108,01-Jan-1857,142.443321883427,425744.663856574,4028889.92213957,31-Jan-2016,-59.4112451505093,425545.883265781,4028854.56840251,-201.854567033936
usa_NC_0048_0109,01-Jan-1857,145.599087484561,425737.972001802,4028939.51552671,31-Jan-2016,-58.9548949789209,425536.533316637,4028903.68793791,-204.553982463482
usa_NC_0048_0110,01-Jan-1857,149.059916861985,425731.580561046,4028989.16236437,31-Jan-2016,-58.4934142343272,425527.188422515,4028952.808359,-207.553331096312
usa_NC_0048_0111,01-Jan-1857,152.63487652884,425725.30150739,4029038.82921704,31-Jan-2016,-58.117758831444,425517.759010858,4029001.91374422,-210.752635360284
usa_NC_0048_0112,01-Jan-1857,96.0741336312813,425659.808677256,4029077.93290229,31-Jan-2016,-57.891699514325,425508.192057085,4029050.94400664,-153.965833145606
usa_NC_0048_0113,01-Jan-1857,149.661637861143,425702.4496337,4029138.01517935,31-Jan-2016,-58.1185389214716,425498.135138912,4029100.11495219,-207.780176782615
usa_NC_0048_0114,01-Jan-1857,148.699626761806,425692.044469695,4029185.17706933,31-Jan-2016,-58.355950392438,425488.162458528,4029148.81038784,-207.055577154244
usa_NC_0048_0115,01-Jan-1857,150.326760181695,425683.853357766,4029234.47221818,31-Jan-2016,-58.5291897638594,425478.205780511,4029197.75323169,-208.855949945554
usa_NC_0048_0116,01-Jan-1857,152.064363709025,425675.770981647,4029283.78697543,31-Jan-2016,-57.9920902735016,425468.948598978,4029246.82061197,-210.056453982527
usa_NC_0048_0117,01-Jan-1857,152.866141123292,425666.76718217,4029332.93707028,31-Jan-2016,-55.5913890309862,425461.526304797,4029296.21606464,-208.457530154278
